"点击这里以选择指标，然后再点击""更新""或""下载编辑""按钮更新或新增及移除数列",单位,平均,方差,标准差,偏度,峰度,变异系数,最小,最大,中位数,观测次数,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
固定资产投资:广西:河池市,百万人民币,11479.2285,227166584,15072.04645,1.126645652,-0.284448763,1.312984269,89.77,45320.25,3324.04,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.63,116.01,114.48,89.77,103.92,136.00,186.00,260.00,354.11,430.18,470.93,563.72,561.34,642.09,916.23,1414.03,2080.51,2601.88,2428.85,3032.35,3676.35,3615.73,4054.90,5015.12,5345.17,6081.26,9205.13,13700.03,18828.31,21874.13,21117.00,27779.83,36195.03,43724.00,27784.00,34914.40,34322.47,39569.00,40402.00,45320.25,
固定资产投资:广西:来宾市,百万人民币,10615.001,290936127.5,17056.84987,1.515993373,0.737602482,1.606862766,43,56180.45,1509.42,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.75,68.00,82.97,43.00,46.76,62.51,82.76,106.44,181.39,250.68,375.38,288.62,158.43,126.50,203.00,405.01,700.91,1004.00,1131.54,1366.39,3086.00,2734.56,1801.00,1652.45,2411.00,3491.61,4562.00,5688.59,7464.58,9390.08,12577.49,20501.08,30690.05,41958.00,56180.45,45322.00,43118.16,44907.00,37091.00,43215.90,
固定资产投资:广西:崇左市,百万人民币,34103.80313,947328015.5,30778.69418,0.715985437,-0.621249353,0.902500348,2296.94,97050.4,26055.91,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2296.94,3248.83,4073.48,5281.13,7105.47,11515.09,12848.82,21227.66,30884.16,41514.00,53215.00,48238.00,54863.87,69157.00,83141.00,97050.40,
固定资产投资:海南:海口市,百万人民币,36774.73636,1700901605,41241.98837,1.504674057,1.271220918,1.121476112,5261.92,141550.26,17003.025,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5261.92,5447.79,6350.80,6670.31,6485.15,7210.10,8255.28,10339.79,11928.03,13716.64,15823.08,18182.97,21906.46,27703.32,35260.00,40458.66,51038.33,64924.48,82152.98,101205.00,127172.85,141550.26,
固定资产投资:海南:三亚市,百万人民币,24376.17774,821711875.4,28665.51718,1.039589269,-0.308485693,1.175964398,1055.34,86808.63,8963.15,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.34,1762.12,1428.51,1219.25,1324.85,1637.40,1973.30,2608.32,3731.60,4915.89,6957.02,10969.28,15158.67,21138.97,30523.95,35829.82,43034.02,52338.01,62955.55,70596.70,78308.71,86808.63,
固定资产投资:重庆,百万人民币,295131.5157,2.55347E+11,505318.4965,1.887506257,2.472669502,1.712180739,0.39,1744056.55,34583.815,42,0.39,,,95.35,,,,,213.30,,,,,77.69,,,376.77,,,,,624.48,,,,,643.59,,,590.26,,1027.89,,,,,3648.22,4206.75,4824.45,5583.31,5475.40,6931.40,8516.14,10638.52,15505.46,20291.78,27096.63,32072.78,37094.85,49814.52,56286.79,65581.16,80182.28,99566.45,126935.44,162192.03,200631.80,245183.51,316151.47,404525.09,531791.85,693479.66,768586.99,938000.12,1120502.84,1322374.63,1548033.00,1736112.07,1744056.55,
固定资产投资:四川:成都市,百万人民币,343470.3761,95216501471,308571.712,0.57808167,-1.136063919,0.898393962,22773.02,940424,239470.05,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22773.02,31007.91,37187.00,41909.83,47590.20,53070.00,63626.00,78800.37,108520.35,145735.05,189957.81,239470.05,299388.44,402245.00,425536.62,499565.00,589010.00,650108.00,662037.00,700697.00,837050.00,940424.00,834110.00
固定资产投资:四川:自贡市,百万人民币,26270.95652,782790236.8,27978.38875,0.827177321,-0.828082868,1.06499315,1602.95,83224,10589.99,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602.95,2265.25,2368.86,2324.24,2143.57,2655.50,2760.28,4461.07,5079.72,5862.23,7474.74,10589.99,15903.79,24332.00,32008.53,35284.00,43510.00,53161.00,56931.28,63895.00,70984.00,83224.00,75410.00
固定资产投资:四川:攀枝花市,百万人民币,27672.62391,630762716.3,25114.98987,0.686254793,-1.168809869,0.907575297,2701.18,74528,14871.62,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7258.53,8014.41,6834.46,4278.18,3351.23,2701.18,4689.56,7049.04,7913.10,9464.14,12331.34,14871.62,18830.26,26475.69,33069.74,38344.01,46325.00,54574.00,58274.86,64451.00,69631.00,74528.00,63210.00
固定资产投资:四川:泸州市,百万人民币,51970.99783,4160159828,64499.30098,1.252907493,0.242831216,1.241063356,1227.94,204211,15583.5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227.94,3172.31,4162.16,2534.17,3199.18,4407.38,5267.52,8111.60,8709.81,10302.66,12155.96,15583.50,22365.59,35116.70,46040.37,52436.00,67115.00,86636.00,117699.10,146371.00,173038.00,204211.00,165470.00
固定资产投资:四川:德阳市,百万人民币,43502.97261,1945482926,44107.62888,0.626579232,-1.180468279,1.013899194,1672.59,131141,16487.24,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672.59,3167.22,4074.80,4224.10,4063.75,3339.19,5328.23,8137.39,9582.31,11057.62,12343.81,16487.24,21888.76,74760.00,60126.36,65006.00,73090.00,80735.00,87114.00,98131.00,112508.00,131141.00,112590.00
固定资产投资:四川:绵阳市,百万人民币,53199.43217,2526253473,50261.84908,0.486226685,-1.483486152,0.944781683,2587.16,143654,23517.24,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2587.16,3752.76,7294.57,7887.55,7687.48,7285.79,7342.58,10342.35,12419.06,15032.45,18134.87,23517.24,35523.13,80213.56,82097.02,88090.29,93222.00,100100.00,103387.08,115409.00,126997.00,143654.00,131610.00
固定资产投资:四川:广元市,百万人民币,27346.94739,697892775.8,26417.6603,0.380461183,-1.728835209,0.966018617,2025.79,71513,12043.28,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2044.15,2657.02,2474.92,2112.58,2194.35,2195.83,2025.79,4499.46,4934.80,6767.17,9291.45,12043.28,17012.01,43914.10,48015.32,49824.00,51530.00,54109.00,52443.56,58323.00,61835.00,71513.00,67220.00
固定资产投资:四川:遂宁市,百万人民币,39941.74,1853097504,43047.61903,0.788164726,-0.917978615,1.077760233,768.87,125763,16519,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.87,2103.34,2964.05,3320.71,2578.47,2698.05,3654.10,5912.46,6608.60,8224.66,11037.16,16519.00,25396.02,40333.67,49540.42,53638.00,65510.00,80488.00,89018.44,101161.00,112582.00,125763.00,108840.00
固定资产投资:四川:内江市,百万人民币,28969.27174,947305408.1,30778.32692,0.869697904,-0.711554714,1.062447382,1758.37,90552,11433.54,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1771.50,2072.21,1758.37,2536.47,2324.21,3053.52,4023.00,5605.85,6688.80,7761.23,9218.35,11433.54,17285.12,26910.74,35092.97,38282.21,46032.00,57593.00,58234.16,80376.00,90552.00,86018.00,71670.00
固定资产投资:四川:乐山市,百万人民币,41111.58391,1752849102,41867.04076,0.835651766,-0.743852284,1.018375766,3060.53,127379,20346.69,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3391.99,3060.53,4028.43,3725.79,4504.20,5050.80,6188.91,8440.85,10156.27,12023.05,16708.11,20346.69,25491.52,39810.41,51005.11,53931.99,65130.00,78702.00,83240.78,98781.00,110979.00,127379.00,113490.00
固定资产投资:四川:南充市,百万人民币,55642.77739,3749917004,61236.5659,0.89771498,-0.661984185,1.100530361,1063.22,182008,20081.78,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.22,2318.10,3328.84,3827.11,3897.71,4798.34,5904.49,10282.07,11505.33,14002.26,16722.18,20081.78,29787.73,50273.75,65666.21,71360.05,88120.00,110284.00,122053.71,138898.00,156131.00,182008.00,167470.00
固定资产投资:四川:眉山市,百万人民币,46958.79421,1655243291,40684.68128,0.581746421,-1.271584254,0.866391098,3722.4,116355,37085.59,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3722.40,3960.85,5119.59,8576.56,11312.95,13033.06,15971.86,21164.93,24659.81,37085.59,42026.15,45035.00,60172.00,75612.00,90928.34,103237.00,116355.00,111084.00,103160.00
固定资产投资:四川:宜宾市,百万人民币,50331.88696,3036760984,55106.81431,0.979685605,-0.461298283,1.094868833,1174.35,168510,21849.72,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174.35,2336.18,3328.65,3755.77,4596.88,5477.09,6485.03,9621.37,11786.60,14802.26,18692.92,21849.72,28828.34,40761.00,53420.63,60725.09,74880.00,93542.11,110996.41,129551.00,146452.00,168510.00,146060.00
固定资产投资:四川:广安市,百万人民币,44177.39095,2298359057,47941.20417,1.119694315,-0.058490762,1.085197725,2629.44,151328,20302.27,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437.70,3547.38,2692.40,2629.44,4939.50,8034.72,10710.94,12044.35,13658.69,16475.53,20302.27,29923.77,38342.36,42508.44,52410.00,67240.00,79657.72,113197.00,129885.00,151328.00,123760.00
固定资产投资:四川:达州市,百万人民币,61208.937,3147107095,56099.08283,0.653682132,-0.932106758,0.916517842,2453.95,172765,48202.305,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3206.43,2453.95,3125.81,6322.85,8613.65,12649.79,16546.25,22607.72,30660.00,41872.27,54532.34,60132.48,67684.00,82630.00,100286.00,114870.20,133168.00,150012.00,172765.00,140040.00
固定资产投资:四川:雅安市,百万人民币,25923.11789,337760821.7,18378.27037,0.071743229,-1.541751322,0.708952929,2370.99,55083,33489,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2370.99,2871.15,3174.88,5721.12,7526.92,8867.30,11104.45,14185.57,20291.74,33489.00,37066.75,34096.67,35720.00,35282.00,39982.70,53141.00,55083.00,46124.00,46440.00
固定资产投资:四川:巴中市,百万人民币,41486.04895,2203793637,46944.58049,0.936821286,-0.669805417,1.131575112,1828.45,137063,18622,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1938.03,2156.59,1828.45,2603.27,3712.94,4865.69,5925.22,8181.99,11084.03,18622.00,25270.00,32022.13,48097.00,65101.00,84576.59,103030.00,119457.00,137063.00,112700.00
固定资产投资:四川:资阳市,百万人民币,36826.65158,1127993659,33585.61684,0.594030263,-0.930798251,0.911992142,1630.66,104565,28564.76,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.66,1636.07,2535.86,4223.26,5688.10,7461.41,9606.59,12516.96,19019.22,28564.76,40112.62,46277.70,60580.00,76068.00,90822.17,104565.00,76525.00,59413.00,52460.00
固定资产投资:贵州:贵阳市,百万人民币,102479.0155,13664730666,116896.2389,1.241627749,0.430903249,1.14068464,5307.87,385060.44,45691.55,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5307.87,6196.64,7206.37,8930.78,10680.08,14676.85,17594.06,24187.42,29278.40,34354.26,41335.76,50047.34,60157.10,78279.10,101910.25,141662.32,189735.00,195814.30,233606.00,280445.00,338073.00,385060.44,
固定资产投资:贵州:六盘水市,百万人民币,40568.81773,2653075611,51508.01502,1.3461968,0.529896922,1.269645454,1672.11,165250.06,15801.12,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672.11,1687.45,2200.04,2796.43,3330.02,3788.88,2773.50,5339.94,8593.77,12145.88,14580.12,17022.12,19770.37,24478.35,33551.44,44007.14,76638.75,72235.41,133627.21,111248.00,135777.00,165250.06,
固定资产投资:贵州:遵义市,百万人民币,65696.08333,6212173744,78817.34419,1.292850757,0.382823676,1.199726684,2548.18,252361.7,25979.83,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2548.18,3502.00,3153.66,4239.82,8152.27,10600.00,13015.68,16100.00,19401.04,21677.37,25979.83,31595.66,37607.43,55184.02,68531.03,117648.00,106828.39,205229.67,169374.00,206888.00,252361.70,
固定资产投资:贵州:安顺市,百万人民币,20357.57333,598324863.7,24460.67995,1.345934768,0.742475641,1.201551853,1088.59,79454.13,7631.99,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.59,1282.68,1741.70,2190.00,2466.17,3230.64,4393.63,8021.54,6839.38,7242.44,11134.30,16556.28,29816.00,29409.23,42731.61,53543.00,65295.00,79454.13,
固定资产投资:云南:昆明市,百万人民币,141302.8232,18741657073,136900.1719,0.845594735,-0.71644344,0.96884244,10702.28,421794.2,73577.11,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10702.28,18073.88,22279.24,23896.01,23911.21,26390.50,29189.76,36165.24,43507.94,52300.93,65401.86,81752.36,105315.62,160065.55,216088.49,188474.00,234591.00,293150.00,313816.57,349788.00,392007.47,421794.20,
固定资产投资:云南:曲靖市,百万人民币,58484.20524,3905053417,62490.4266,1.355791686,1.296460234,1.068500911,4825.11,224480.35,35375.18,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4825.11,5647.97,5756.53,6326.70,6077.91,7320.82,10485.07,15952.35,22699.52,28401.43,35375.18,42488.84,55503.10,70147.41,72480.00,78383.93,102083.00,116453.60,137879.00,179400.49,224480.35,
固定资产投资:云南:玉溪市,百万人民币,26996.67286,858537966.8,29300.81853,1.684255634,2.271515741,1.085349246,1657.53,108084.73,15089.24,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657.53,,6763.06,5539.88,5832.88,5589.53,5984.06,6649.15,8183.49,10495.67,12158.48,15089.24,18203.73,24021.30,32461.53,24811.00,28713.13,39371.00,51191.63,66760.00,89369.11,108084.73,
固定资产投资:云南:保山市,百万人民币,21111.69278,618925106.5,24878.20545,1.629675327,2.125859234,1.178408843,1553.08,88178.4,11573.405,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1553.08,1863.65,2082.83,2720.11,3546.52,6023.29,7938.70,10344.20,12802.61,16816.59,2165.27,17577.00,22262.66,28833.00,38386.76,50183.00,66732.80,88178.40,
固定资产投资:云南:昭通市,百万人民币,31920.26824,732386774.3,27062.64537,0.722142421,-0.485728354,0.847820111,2719.57,89735.93,25187.95,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2719.57,3005.15,3319.06,5757.87,9343.54,12348.64,15521.36,19017.74,25187.95,35612.94,33771.00,42178.58,54849.63,55047.60,61298.00,73930.00,89735.93,
固定资产投资:云南:丽江市,百万人民币,18551.92375,174030805.3,13192.07358,0.260621425,-1.412175446,0.711089252,1434.96,40222.89,17614.57,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1434.96,2984.81,4242.21,5525.04,7080.62,8864.61,11539.94,15022.92,20206.22,24231.00,23140.32,37267.47,28314.35,32190.46,34562.96,40222.89,
固定资产投资:云南:普洱市,百万人民币,25954.15733,349447368.2,18693.51139,0.428896222,-1.135497128,0.720251139,3918.56,61134.16,23511.38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3918.56,4870.78,6192.03,8182.46,10608.70,13199.34,17229.38,23511.38,27468.00,33325.86,42728.00,41758.46,44975.00,50210.25,61134.16,
固定资产投资:云南:临沧市,百万人民币,34170.10933,1279137904,35765.03746,1.217427353,0.58544156,1.04667612,3550.92,117014.24,21975,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3550.92,4614.49,5246.74,5886.31,6905.09,8499.69,11453.12,23442.17,21975.00,41135.64,41726.00,56479.10,72918.66,91704.47,117014.24,
固定资产投资:西藏:拉萨,百万人民币,32607.79727,390292102,19755.81185,0.280585279,-1.637010428,0.605861589,8762,61172.57,28505.34,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8762.00,10781.00,13610.55,17646.00,22221.77,28505.34,37616.43,45538.66,54604.00,58227.45,61172.57,
固定资产投资:陕西:西安市,百万人民币,226534.4891,53626356055,231573.6515,0.832145904,-0.546698408,1.02224457,9697.6,755647.473,125097.74,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9697.60,11690.14,15478.00,17264.13,15116.62,25694.96,30724.42,47810.02,64042.13,83510.46,106662.00,143533.48,190619.48,250012.78,325056.41,335212.19,424343.42,513455.54,582453.32,516598.00,519136.19,755647.47,
固定资产投资:陕西:铜川市,百万人民币,12493.68105,228011234.8,15100.04089,1.27763479,0.314308617,1.208614245,556.77,47629.33453,5038.255,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.77,833.24,1082.85,1373.24,1094.62,1479.33,1687.68,2124.34,2682.63,3449.00,4373.41,5703.10,6340.42,8811.80,11723.13,14595.91,20180.99,26002.00,32416.00,38398.00,42323.19,47629.33,
固定资产投资:陕西:宝鸡市,百万人民币,85890.18455,12658235546,112508.8243,1.535348473,1.497969507,1.309914804,2184.33,385667.4712,27264.865,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2184.33,4345.37,5681.40,3868.16,4838.47,7769.01,9252.96,11536.14,14014.95,17518.69,22908.93,31620.80,45103.01,63913.60,83522.25,100803.01,131168.79,166977.87,197917.00,258988.00,319983.85,385667.47,
固定资产投资:陕西:咸阳市,百万人民币,97237.60733,12391252492,111316.0029,1.047773177,-0.035801195,1.144783442,2554.56,364374.244,39417.27,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554.56,3912.74,4618.16,3968.96,5478.21,6275.55,8612.00,11730.48,16167.14,21213.73,26926.23,39417.27,56975.33,80152.68,105053.83,126310.00,161647.00,205453.34,244135.18,306320.00,364374.24,238267.34,196901.00
固定资产投资:陕西:渭南市,百万人民币,67112.9365,7253804634,85169.27048,1.247201652,0.358234634,1.269044016,2326.05,273121.6736,17233.755,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2326.05,3159.76,4695.29,2946.14,3125.59,4116.69,4787.55,7866.94,9507.47,10456.13,12868.43,21599.08,33359.09,50938.56,74224.55,91293.68,117221.09,146760.80,164637.84,208521.00,228951.21,273121.67,
固定资产投资:陕西:延安市,百万人民币,55307.63296,3064135284,55354.632,0.686406955,-1.113136006,1.000849775,2002.68,163716,31533.07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.68,2679.92,3686.83,4544.86,5338.04,6284.68,10612.25,14994.05,16018.55,20085.70,31533.07,40634.77,55747.94,72452.59,81521.37,103206.05,132103.75,130000.00,163716.00,135932.59,128364.60,
固定资产投资:陕西:汉中市,百万人民币,33461.81503,1811171624,42557.86207,1.493026064,1.276499994,1.271833642,1392.78,144320.6847,10535.34,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.17,1392.78,2476.00,2803.15,3344.38,4453.13,5004.00,6100.00,6700.00,7499.53,9066.00,12004.68,16362.95,23842.68,31280.23,41133.41,53485.89,67927.08,70548.71,103940.00,120989.47,144320.68,
固定资产投资:陕西:榆林市,百万人民币,79456.66896,4640927023,68124.34971,0.267714814,-1.726736222,0.857377368,4941.43,182790.936,60051.99,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4941.43,6157.36,5812.28,7500.00,12120.00,15800.00,21152.13,29901.45,45278.61,60051.99,85032.53,110545.57,137873.44,177123.00,182790.94,164704.00,138437.00,146745.00,157709.99,
固定资产投资:陕西:安康市,百万人民币,32550.1611,1114456671,33383.47902,1.266611847,0.926554158,1.025601038,2681,114932.4699,23672.805,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681.00,2907.56,3885.74,4636.41,5618.36,6231.00,7521.49,14774.42,20068.91,27276.70,36005.23,30448.66,38027.00,48256.26,54178.25,75816.00,92637.44,114932.47,
固定资产投资:陕西:商洛市,百万人民币,33434.52049,1213529400,34835.74888,1.178448273,0.542950538,1.04190963,2229,115664.525,22033.77,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2229.00,2453.58,2964.23,3219.71,3721.03,7602.23,13319.11,16465.24,22033.77,29007.00,30836.12,39159.87,49615.55,59772.00,76769.00,93554.88,115664.53,
固定资产投资:甘肃:兰州市,百万人民币,62433.40227,3537410308,59476.13225,1.074625297,-0.086808285,0.952633207,7858.86,199095.41,32840.705,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7858.86,10364.86,12482.69,13910.29,15360.00,17242.16,19454.40,21063.67,23191.91,25958.51,29820.56,35860.85,43198.38,50618.00,66068.77,87056.83,123918.09,131686.29,127414.36,180375.00,199095.41,131534.96,
固定资产投资:甘肃:嘉峪关市,百万人民币,5900.680909,23844876.28,4883.121571,0.896835658,-0.346924105,0.827552218,529.81,16043.14,5019.1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.06,1411.56,1021.13,529.81,754.18,1691.01,2458.54,2906.68,4258.21,5079.99,5238.50,5295.14,5368.07,4044.03,4958.21,6524.26,9334.88,10297.36,12524.00,14420.00,16043.14,14751.22,
固定资产投资:甘肃:金昌市,百万人民币,8512.050455,71322238.59,8445.249469,0.938131102,-0.528083597,0.992152186,607.64,24859,5131.405,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.64,756.45,776.19,958.42,1093.79,1504.49,1765.25,2342.03,3059.94,3972.81,5181.41,5081.40,7333.80,8913.69,10777.71,12688.16,18487.46,20170.61,24716.11,24859.00,22911.32,9307.43,
固定资产投资:甘肃:白银市,百万人民币,16188.85182,275563774.2,16600.11368,1.013464501,-0.282938561,1.025404017,1581.1,52838.19,8359.765,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2314.62,2171.05,1581.10,1735.99,1896.63,2105.82,3165.68,4200.44,5463.25,6595.74,7623.18,9096.35,11109.54,14828.30,18911.23,22137.45,32088.42,35201.77,42844.37,47446.00,52838.19,30799.62,
固定资产投资:甘肃:天水市,百万人民币,21305.04955,550154550.4,23455.37359,0.955481802,-0.586810188,1.100930253,713.72,67117.85,9578.05,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.72,1091.62,1575.30,1944.24,2686.50,2872.87,2365.81,3760.33,4407.75,5915.00,7969.70,11186.40,14320.21,20288.86,24555.94,29210.18,41650.61,44288.33,53776.32,60279.00,67117.85,66734.55,
固定资产投资:甘肃:武威市,百万人民币,25685.62588,681558479.9,26106.67501,1.302372544,1.311927237,1.016392403,1882.41,93540,13381.7,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1882.41,1959.71,3478.91,4603.36,6428.67,7892.44,9110.08,10933.18,13381.70,18917.16,28578.68,41595.26,45000.62,54976.20,62010.00,93540.00,32367.26,
固定资产投资:甘肃:张掖市,百万人民币,14935.97125,110613093,10517.27593,0.651566101,-1.014492644,0.704157484,3204.29,34971.88,11082.92,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3204.29,4207.60,5201.94,6043.96,6663.38,7067.91,7851.14,9516.53,12649.31,14529.86,20959.29,22699.66,27569.15,31281.00,34971.88,24558.64,
固定资产投资:甘肃:平凉市,百万人民币,26725.735,492072142.3,22182.69917,0.484202633,-1.187884968,0.830012689,2464.67,67075.35,23031.135,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464.67,3162.34,3641.68,4855.00,6588.00,9184.44,13049.82,19462.00,26600.27,28954.52,41794.55,44284.41,53755.66,60295.00,67075.35,42444.05,
固定资产投资:甘肃:酒泉市,百万人民币,46278.65625,1715929240,41423.77627,0.578516183,-1.141597405,0.895094621,3839.88,121568.17,36938.925,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3839.88,5322.95,5861.58,7360.96,9279.47,11598.75,15718.14,30016.38,43861.47,53940.01,78400.20,82974.29,100365.55,110470.00,121568.17,59880.70,
固定资产投资:甘肃:庆阳市,百万人民币,45702.80176,1591799547,39897.36265,0.736679043,-0.743426108,0.872974109,3505,120086.76,37479,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3505.00,4743.40,6101.78,7958.00,9698.51,13500.13,22301.42,35353.07,48801.75,51769.17,75187.72,79729.05,112257.17,108130.00,120086.76,40345.70,37479.00
固定资产投资:甘肃:定西市,百万人民币,24681.89533,447188020.2,21146.82057,0.476877852,-1.301062231,0.856774582,2489.73,62119.8,19398.3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2489.73,3054.21,3508.38,4283.31,5527.91,8052.40,12566.33,19398.30,27205.08,39229.05,41331.41,50059.12,55535.00,62119.80,35868.40,
固定资产投资:甘肃:陇南市,百万人民币,28746.05143,484700216.7,22015.90826,0.240731871,-1.327298825,0.765875909,2532.43,65402.23,26851.415,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2532.43,2985.62,3596.38,4948.00,11834.53,20095.00,24621.16,29081.67,41035.17,43883.68,53285.13,59061.00,65402.23,40082.72,
固定资产投资:青海:西宁市,百万人民币,42816.45,2614977828,51136.85391,1.233585416,0.119649635,1.194327272,1504.65,160003.11,15997.805,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504.65,2471.97,3873.20,4639.35,5381.89,6927.08,7770.00,8540.00,9850.00,11560.00,14104.23,17891.38,22198.00,24820.00,40301.56,52800.52,70048.06,92544.00,115207.55,129595.00,139930.35,160003.11,
