"点击这里以选择指标，然后再点击""更新""或""下载编辑""按钮更新或新增及移除数列",单位,平均,方差,标准差,偏度,峰度,变异系数,最小,最大,中位数,观测次数,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
人口数:广西:钦州市:常住,千人,3189.701909,4093.91204,63.98368573,-0.330897678,-0.863225039,0.020059456,3079.721,3280,3199.9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3199.90,3229.90,3261.80,3079.72,3110.00,3133.30,3159.20,3180.60,3209.30,3243.00,3280.00,
人口数:广西:贵港市:户籍,千人,4931.057773,174237.6243,417.4178055,0.114489282,-1.439617547,0.084650764,4298.7,5557.092,4852.4,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4298.70,4373.10,4414.20,4458.30,4533.10,4576.00,4624.50,4703.50,4754.80,4703.70,4788.90,4915.90,5018.60,5096.90,5238.10,5277.00,5299.20,5381.60,5431.73,5489.40,5548.95,5557.09,
人口数:广西:贵港市:常住,千人,4248.700727,5900.070166,76.81191422,-0.096623721,-0.523385451,0.018078919,4118.808,4375.4,4255.6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4225.50,4266.00,4304.70,4118.81,4156.70,4186.80,4220.50,4255.60,4293.70,4332.00,4375.40,
人口数:广西:玉林市:户籍,千人,6391.823318,386413.0997,621.6213475,0.080981411,-1.569831993,0.097252586,5471.7,7327.3,6333.7,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5471.70,5534.00,5633.00,5767.10,5822.70,5871.30,5895.50,5954.90,5924.30,6093.10,6250.10,6417.30,6534.10,6745.90,6848.40,6918.70,7008.80,7079.47,7107.30,7173.25,7241.90,7327.30
人口数:广西:玉林市:常住,千人,5635.589,9961.444943,99.80703854,0.135382416,-0.720906314,0.017710134,5487.368,5810.8,5637.8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5504.30,,5598.50,5653.10,5707.60,5487.37,5538.40,5581.20,5622.50,5660.10,5707.20,5756.00,5810.80,
人口数:广西:百色市:户籍,千人,3938.671647,37971.32617,194.8623262,-0.281889994,-1.680472115,0.049474123,3654.4,4175.678,3985.7,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3654.40,3668.70,3684.40,3716.80,3737.80,3788.00,3859.00,3923.70,3985.70,4056.20,4080.00,4086.20,4117.00,4120.24,4131.90,4171.70,4175.68,
人口数:广西:百色市:常住,千人,3557.15725,3908.527249,62.51821534,-0.010189071,-1.173743483,0.017575331,3466.758,3646.5,3557,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3466.76,3495.00,3518.10,3545.20,3568.80,3596.70,3620.20,3646.50,
人口数:广西:贺州市:户籍,千人,2258.045438,16203.67732,127.2936657,-0.115044917,-1.58885905,0.056373385,2085.3,2435.264,2281.4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2085.30,2092.20,2095.60,2104.70,2145.00,2184.10,2217.90,2239.00,2333.70,2333.00,2323.80,2335.50,2380.53,2397.90,2425.23,2435.26,
人口数:广西:贺州市:常住,千人,2005.734,1210.090162,34.78635023,-0.059381469,-0.927176128,0.017343451,1954.072,2056.7,2006.6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954.07,1970.00,1987.30,1999.80,2013.40,2025.90,2038.70,2056.70,
人口数:广西:河池市:户籍,千人,4011.28995,37693.46833,194.1480578,0.238035742,-1.37409505,0.048400405,3756.1,4329.5,4004.85,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3756.10,3797.20,3786.00,3795.10,3810.00,3830.00,3827.80,3891.60,3969.90,4045.70,4095.50,3991.90,4017.80,4116.00,4137.20,4198.52,4245.40,4285.90,4298.68,4329.50
人口数:广西:河池市:常住,千人,3546.095917,29185.79533,170.8385066,1.011404978,-0.557346326,0.048176505,3369.251,3847.3,3487.9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3783.80,3815.60,3847.30,3369.25,3393.40,3415.50,3431.90,3451.40,3476.80,3499.00,3523.50,3545.70
人口数:广西:来宾市:户籍,千人,2553.840882,8792.525309,93.76846649,0.242282107,-1.28073399,0.036716644,2409.5,2693.3,2536.8,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2409.50,2441.40,2451.30,2468.00,2476.20,2501.50,2527.40,2545.00,2601.00,2518.80,2536.80,2556.20,2663.78,2658.40,2685.59,2681.13,2693.30
人口数:广西:来宾市:常住,千人,2197.675917,4723.744287,68.72950085,0.268105408,-1.10263537,0.03127372,2099.711,2308.6,2191.25,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271.90,2291.20,2308.60,2099.71,2118.00,2135.00,2149.00,2163.70,2182.00,2200.50,2218.60,2233.90
人口数:广西:崇左市:户籍,千人,2403.776938,7068.451808,84.07408523,-0.455669916,-1.364210753,0.034975827,2265.1,2505.396,2426.55,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2265.10,2278.90,2296.70,2306.50,2332.00,2368.90,2400.00,2419.60,2433.50,2466.00,2453.66,2465.00,2481.76,2488.00,2505.40,2499.42,
人口数:广西:崇左市:常住,千人,2037.923125,957.603421,30.94516797,0.271949088,-0.783165568,0.015184659,1994.285,2086.8,2033.95,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994.29,2011.00,2019.70,2028.10,2039.80,2054.50,2069.20,2086.80,
人口数:海南:海口市:户籍,千人,1283.402682,223558.5996,472.8198384,-0.979019314,-0.959445574,0.368411135,499.3,1710.495,1519,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.30,514.10,527.90,543.80,573.40,602.00,1341.87,1391.90,1430.70,1473.00,1508.60,1529.40,1558.20,1582.40,1604.30,1623.88,1615.88,1632.33,1653.06,1648.00,1670.34,1710.50,
人口数:海南:海口市:常住,千人,1998.636813,56477.60742,237.6501787,-0.264558324,-1.624076434,0.118906135,1626.4,2302.3,2071.7445,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.40,1669.20,1710.30,,1766.70,1794.50,1835.00,1878.50,2046.19,2097.30,2141.30,2171.10,2200.70,2223.00,2243.60,2272.10,2302.30
人口数:海南:三亚市:户籍,千人,528.712087,3049.993214,55.22674364,-0.395356962,-0.963303037,0.104455232,421,614.647,535.2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.00,440.60,446.00,462.20,475.10,486.00,495.70,503.90,507.50,511.90,524.20,535.20,545.80,557.10,570.13,581.44,572.46,576.93,585.56,572.50,582.30,592.21,614.65
人口数:海南:三亚市:常住,千人,642.1472,10489.28067,102.4171894,-0.137206659,-2.007498108,0.159491763,508,764.2,685.408,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.00,515.00,524.00,536.00,550.00,565.00,580.00,685.41,705.50,722.00,732.00,741.90,748.90,754.30,764.20,
人口数:重庆:户籍,千人,29381.86341,18189525.62,4264.918009,-1.479506372,1.713912746,0.145154783,17765.2,33921.1,30429.2,41,,,,17765.20,,,,,20051.80,,,,,17971.90,,,19748.90,,,,,22896.40,,,,,25925.90,,,26355.60,,26647.90,,,,,27682.60,28076.00,28451.40,28733.40,28970.10,29209.00,29389.90,29507.80,29649.20,29855.90,30017.70,30227.70,30429.20,30596.90,30723.40,30910.90,30979.10,31138.30,31301.00,31442.30,31691.60,31988.70,32353.20,32570.50,32756.10,33034.50,33298.10,33434.40,33584.20,33752.00,33718.40,33921.10,33898.20,
人口数:重庆:常住,千人,28974.21739,879621.4979,937.881388,0.908540144,-0.316007201,0.032369516,27933.2,31017.9,28707.5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28753.00,28733.60,28707.50,28603.70,28488.20,28292.10,28144.30,28031.90,27933.20,27980.00,28080.00,28160.00,28390.00,28590.00,28846.20,29190.00,29450.00,29700.00,29914.00,30165.50,30484.30,30751.60,31017.90
人口数:四川:成都市:户籍,千人,8590.294286,5959866.617,2441.283805,0.388908035,-0.43489582,0.28419094,5013.2,14781,8514.25,70,5013.20,5048.00,5070.70,5119.60,5235.10,5359.80,5497.70,5770.00,5941.90,5970.60,5957.90,5701.10,5525.90,5513.40,5721.40,5881.50,6093.80,6262.20,6418.10,6633.20,6764.40,6952.10,7198.10,7357.80,7522.50,7660.40,7819.70,7899.20,7986.00,8060.60,8158.10,8225.40,8334.10,8432.50,8488.50,8540.00,8626.80,8747.30,8873.00,8985.70,9085.90,9195.00,9277.30,9368.60,9473.00,9603.90,9716.00,9807.40,9891.90,9970.00,10035.60,10133.50,10199.00,10284.80,10443.10,10596.90,10820.30,11034.00,11122.80,11249.60,11396.30,11490.70,11632.80,11733.50,11879.90,12107.40,12280.50,13989.30,14353.30,14781.00
人口数:四川:成都市:常住,千人,13396.05021,2679756.978,1636.996328,0.382184757,-0.974086062,0.122199925,11108.5,16330,12866,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11108.50,11342.20,11574.10,11734.00,11941.30,12217.20,12485.00,12579.00,12706.00,12866.00,14047.63,14070.80,14177.83,14297.60,14427.50,14658.00,15917.60,16044.70,16330.00
人口数:四川:自贡市:户籍,千人,3211.2,3944.933636,62.80870669,-0.001375449,-1.693511114,0.019559263,3116.3,3300.1,3224,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3116.30,3129.60,3142.90,3147.80,3150.10,3149.80,3148.30,3153.00,3157.80,3172.80,3199.50,3224.50,3255.80,3284.90,3259.60,3271.10,3284.60,3297.30,3300.10,3274.60,3273.80,3239.40,3224.00
人口数:四川:自贡市:常住,千人,2775.3532,4604.953082,67.85980461,0.826810481,0.726429126,0.024450872,2678.898,2920,2764.3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2753.10,2760.40,2764.30,2800.50,2812.10,2807.30,2678.90,2684.00,2713.20,2738.30,2745.80,2770.20,2780.80,2901.40,2920.00
人口数:四川:攀枝花市:户籍,千人,1074.669565,2023.170395,44.97966646,-0.863452599,-0.47543966,0.041854415,978.2,1120,1090.1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.20,989.30,1005.10,1018.00,1030.10,1039.10,1048.40,1061.80,1070.60,1079.80,1090.10,1100.80,1111.80,1115.80,1113.80,1117.30,1118.60,1120.00,1118.80,1106.60,1105.60,1094.40,1083.40
人口数:四川:攀枝花市:常住,千人,1230.046778,60.08161844,7.75123335,-1.526242332,1.263987554,0.006301576,1214.121,1236.1,1232.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.12,1219.90,1230.90,1233.30,1232.00,1232.50,1235.60,1236.10,1236.00
人口数:四川:泸州市:户籍,千人,4858.136,41370.72268,203.3979417,-0.191306122,-1.700090208,0.041867486,4550.2,5096.128,4891.5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4550.20,4573.80,4594.50,4614.50,4636.80,4643.80,4659.10,4680.60,4739.90,4796.30,4841.00,4891.50,4933.80,4971.50,5023.20,5030.10,5052.10,5084.20,5088.80,5056.80,5082.70,5095.80,5096.13
人口数:四川:泸州市:常住,千人,4253.457875,5577.757139,74.6843835,-1.998060556,5.918318243,0.01755851,4021.9,4343.2,4250,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4021.90,4204.50,4233.00,4236.10,4291.00,4304.00,4343.20,4218.43,4225.00,4250.00,4245.80,4250.00,4285.20,4306.40,4317.20,4323.60
人口数:四川:德阳市:户籍,千人,3674.123268,46989.68296,216.7710381,-0.600250966,-1.040474786,0.058999392,3264.807,3925.098,3737.18,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264.81,3278.49,3289.05,3316.19,3344.95,3357.06,3364.82,3390.38,3432.52,3474.94,3510.33,3546.13,3575.86,3595.26,3616.12,3634.02,3651.68,3681.19,3703.03,3720.68,3737.18,3757.48,3793.01,3792.45,3800.67,3805.94,3809.70,3824.11,3837.89,3853.14,3873.74,3884.37,3891.50,3905.04,3915.33,3920.37,3925.10,3899.87,3917.37,3877.27,3870.00
人口数:四川:德阳市:常住,千人,3594.554417,13440.98367,115.9352564,-0.421528613,-0.490905471,0.032253026,3351,3788,3610.8795,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3351.00,3361.00,3378.00,3411.00,3454.00,3493.00,3528.00,3561.00,3586.00,3606.00,3625.00,3643.00,3666.00,3691.00,3710.00,3727.00,3745.00,3788.00,3764.00,3743.00,3721.00,3704.00,3670.00,3654.00,3636.00,3648.00,3657.00,3615.76,3591.90,3531.30,3523.70,3511.00,3513.00,3519.70,3531.60,3545.00
人口数:四川:绵阳市:户籍,千人,5327.734783,14997.05328,122.4624566,-0.435033856,-1.14182337,0.02298584,5096.3,5488,5362,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5096.30,5119.90,5172.70,5202.10,5183.60,5201.60,5217.50,5275.20,5290.70,5307.10,5333.00,5379.50,5407.10,5446.50,5418.70,5433.60,5454.00,5474.00,5488.00,5454.80,5451.80,5368.20,5362.00
人口数:四川:绵阳市:常住,千人,4729.429111,9022.985227,94.98939534,0.033329239,-1.833101327,0.020084749,4613.862,4857,4739,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4613.86,4620.00,4640.20,4676.40,4739.00,4771.90,4810.90,4835.60,4857.00
人口数:四川:广元市:户籍,千人,3052.33913,2186.098854,46.75573605,-0.040535372,-0.852780882,0.015318002,2963,3127.3,3042.6,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2963.00,2977.90,2991.60,3013.90,3025.80,3032.00,3037.60,3040.80,3039.10,3042.60,3060.00,3074.10,3103.70,3127.30,3108.90,3112.50,3117.30,3102.20,3101.40,3053.10,3047.80,3026.20,3005.00
人口数:四川:广元市:常住,千人,2608.738455,8270.151266,90.94037204,0.082605727,-1.180172163,0.034859904,2484.123,2745,2630,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2735.00,2745.00,2484.12,2490.00,2530.00,2545.00,2575.00,2630.00,2635.00,2660.00,2667.00
人口数:四川:遂宁市:户籍,千人,3761.3,3629.772727,60.2475952,-0.159883091,-0.632172595,0.016017759,3649.7,3870.5,3766,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3649.70,3684.00,3714.30,3740.00,3709.60,3722.90,3731.70,3766.00,3800.30,3745.80,3773.90,3834.40,3849.40,3870.50,3814.30,3827.00,3761.00,3794.00,3803.80,3787.50,3779.30,3697.00,3653.50
人口数:四川:遂宁市:常住,千人,3262.616778,887.0574834,29.78351026,-1.036107877,1.048777545,0.009128719,3201.8,3298,3267.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252.55,3260.10,3267.70,3275.00,3282.50,3290.00,3298.00,3235.90,3201.80
人口数:四川:内江市:户籍,千人,4632.852174,1913198.616,1383.184231,3.135986333,8.587563141,0.298559975,4117.7,9024.8,4212.5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9004.50,9024.80,4165.50,4186.00,4199.20,4200.60,4202.60,4212.50,4206.80,4203.20,4221.30,4238.30,4250.50,4256.10,4255.30,4261.00,4265.80,4268.40,4259.60,4204.30,4200.60,4151.00,4117.70
人口数:四川:内江市:常住,千人,3725.138556,378.9078288,19.46555493,0.07140799,-1.384844532,0.005225458,3699,3753.7,3724.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3702.85,3709.10,3718.10,3724.60,3732.60,3739.70,3746.60,3753.70,3699.00
人口数:四川:乐山市:户籍,千人,3645.16087,455246.8634,674.7198407,4.768769265,22.8199982,0.185100155,3433.5,6735,3519,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6735.00,3433.50,3444.70,3451.20,3459.00,3464.60,3468.60,3476.30,3476.70,3479.00,3501.20,3524.50,3535.00,3532.20,3533.50,3544.20,3551.20,3560.00,3557.40,3537.90,3547.20,3519.00,3506.80
人口数:四川:乐山市:常住,千人,3289.438385,2849.375569,53.37954261,0.864480223,-1.205495106,0.016227555,3235.756,3379.8,3265,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3359.00,3363.90,3356.30,3379.80,3235.76,3243.34,3254.40,3255.60,3250.00,3260.50,3265.00,3272.10,3267.00
人口数:四川:南充市:户籍,千人,7324.747826,36956.77261,192.2414435,0.019832311,-1.5206875,0.026245469,7056,7596.4,7327,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7056.00,7084.80,7089.60,7099.70,7092.10,7096.50,7144.50,7177.30,7247.70,7289.40,7339.60,7421.10,7494.90,7535.10,7517.20,7562.10,7596.40,7589.50,7590.20,7423.30,7412.70,7327.00,7282.50
人口数:四川:南充市:常住,千人,6302.937286,6944.084755,83.33117517,0.033702904,-0.550722251,0.013221007,6159,6440,6292.8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6262.00,6159.00,6183.00,6245.00,6253.00,6278.62,6285.30,6300.30,6317.00,6333.80,6364.00,6402.20,6417.90,6440.00
人口数:四川:眉山市:户籍,千人,3459.1,2151.081111,46.37974893,-0.058501565,-1.614709064,0.013408039,3399,3530.2,3465.8,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3399.00,3401.30,3401.00,3406.60,3407.90,3407.40,3420.00,3486.60,3465.80,3480.70,3490.80,3508.00,3503.80,3521.80,3530.20,3491.70,3502.50,3451.00,3446.80
人口数:四川:眉山市:常住,千人,2999.036533,1146.021163,33.85293434,0.590314763,-0.457470594,0.011287937,2950.548,3061.4,2992,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3056.20,3061.40,3042.50,3020.10,3008.90,2992.00,2950.55,2958.30,2966.40,2978.40,2989.70,3001.30,3000.90,2974.80,2984.10
人口数:四川:宜宾市:户籍,千人,5296.095455,38442.98522,196.0688278,-0.053109953,-1.478909593,0.037021392,4981.4,5559.1,5288.95,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4981.40,5015.10,5040.80,5085.00,5098.70,5124.20,5150.10,5178.80,5191.90,5231.60,5269.80,5308.10,5349.30,5390.20,5429.20,5465.70,5504.40,5542.90,5520.80,5559.10,5554.00,5523.00
人口数:四川:宜宾市:常住,千人,4490.333444,1187.995417,34.46730939,1.046122442,-0.09077161,0.007675891,4460,4556,4472.001,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4472.00,4460.00,4460.00,4465.00,4470.00,4490.00,4510.00,4530.00,4556.00
人口数:四川:广安市:户籍,千人,4571.838095,18885.10748,137.4230966,-0.960317276,-0.242555877,0.03005861,4271.1,4717,4625.3,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4271.10,4304.20,4385.40,4412.20,4443.40,4485.30,4528.50,4545.50,4575.40,4625.30,4664.50,4700.20,4661.60,4685.00,4685.00,4704.00,4717.00,4674.00,4673.00,4646.00,4622.00
人口数:四川:广安市:常住,千人,3410.426857,62005.3189,249.0086723,0.670855284,-1.787284267,0.073013931,3205.476,3762,3248.65,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3751.20,3762.00,3723.00,3732.00,3687.00,3205.48,3210.00,3216.40,3224.30,3231.60,3247.00,3264.70,3250.30,3241.00
人口数:四川:达州市:户籍,千人,6577.655,62245.13524,249.4897498,-0.154891389,-1.444432451,0.037929893,6157,6882,6567.65,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6157.00,6200.60,6324.10,6351.20,6284.60,6371.10,6402.40,6463.00,6501.10,6559.70,6575.60,6830.00,6853.90,6882.00,6876.00,6881.30,6828.00,6836.50,6717.00,6658.00
人口数:四川:达州市:常住,千人,5601.499333,10954.62859,104.6643616,0.103334943,-1.921854179,0.018685062,5468.092,5735.8,5582.65,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5693.20,5724.50,5735.80,5468.09,5485.60,5492.70,5512.80,5530.50,5567.60,5597.70,5689.50,5720.00
人口数:四川:雅安市:户籍,千人,1541.489474,356.3643275,18.87761445,-0.43668001,0.362624436,0.012246347,1498.1,1572,1543.2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.10,1511.30,1525.80,1531.50,1533.60,1543.20,1526.10,1536.70,1545.40,1551.50,1549.00,1558.00,1565.00,1570.00,1572.00,1549.10,1550.00,1539.00,1533.00
人口数:四川:雅安市:常住,千人,1528.7825,203.0800997,14.25061752,-0.649827437,-0.579547221,0.009321547,1502.5,1546.8,1530.763,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502.50,,1522.50,1527.80,1507.26,1517.10,1526.50,1533.73,1543.70,1546.80,1539.70,1537.80,1540.00
人口数:四川:巴中市:户籍,千人,3744.757895,26620.75813,163.15869,-0.114230101,-0.99985597,0.04356989,3467.1,4011.8,3752.7,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3467.10,3502.90,3535.20,3560.60,3610.90,3629.60,3704.50,3742.20,3985.70,4011.80,3880.10,3894.00,3900.00,3902.00,3831.00,3795.20,3752.70,3762.00,3682.90
人口数:四川:巴中市:常住,千人,3311.774556,198.3473768,14.08358537,-1.065030031,0.714903018,0.00425258,3283.771,3328.6,3316.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3283.77,3296.30,3307.90,3317.20,3322.10,3328.60,3311.40,3316.70,3322.00
人口数:四川:资阳市:户籍,千人,4731.042105,306213.6159,553.3657162,-1.967212107,2.252386064,0.116964868,3461,5073,4894,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4884.70,4882.00,4880.10,4875.70,4880.20,4889.10,4894.00,4932.20,4971.50,5013.50,5011.30,5039.00,5059.00,5073.00,5072.50,5037.00,3545.00,3489.00,3461.00
人口数:四川:资阳市:常住,千人,3548.589538,417581.4385,646.2054151,-0.65883919,-0.700699211,0.182102046,2512,4265,3588.5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4265.00,4217.00,4233.00,4240.00,3665.06,3630.10,3588.50,3571.20,3547.20,3569.00,2540.50,2553.10,2512.00
人口数:贵州:贵阳市:户籍,千人,3563.188889,98963.45869,314.5845811,-0.000617686,-1.25766446,0.088287371,3102.6,4083.1,3574.45,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3102.60,3114.30,3157.20,3215.00,3315.70,3358.10,3404.40,3448.60,3478.10,,,,,3670.80,3732.00,3761.00,3745.00,3791.00,3829.10,3917.90,4013.50,4083.10,
人口数:贵州:贵阳市:常住,千人,4394.088577,96502.88041,310.6491275,-0.135147009,-0.97662756,0.070697056,3880.9,4881.9,4420.85,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3880.90,3966.62,4052.65,4134.42,4231.25,4329.30,4390.00,4451.70,4521.90,4556.00,4621.80,4696.80,4802.00,4881.90
人口数:贵州:六盘水市:户籍,千人,3041,58384.31429,241.6284633,-0.178028109,-1.088996705,0.07945691,2619.8,3415.6,3046.95,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2619.80,2662.60,2705.00,2739.90,2834.80,2862.70,2890.50,2926.20,2955.10,2971.70,3004.30,3089.60,3129.70,3193.50,3192.00,3214.00,3225.00,3254.00,3283.40,3334.00,3398.60,3415.60,
人口数:贵州:六盘水市:常住,千人,2939.666667,4528.384706,67.29327385,0.349650559,-1.059962327,0.022891464,2850,3060.9,2930.7,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2911.10,2944.60,2975.00,3007.10,3027.00,3045.20,3060.90,2981.70,2983.40,2854.30,2850.00,2859.00,2874.50,2882.00,2889.90,2906.90,2924.10,2937.30
人口数:贵州:遵义市:户籍,千人,7393.990476,179813.5919,424.0443278,-0.044789269,-1.192036083,0.057349861,6693.6,8051.5,7394,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6693.60,6765.60,6848.50,6923.70,6974.10,7048.50,7134.20,7230.10,7255.40,7323.30,7394.00,7440.20,7508.70,7642.00,7719.40,7714.30,7784.60,7870.30,7933.50,8018.30,8051.50,
人口数:贵州:遵义市:常住,千人,6756.105882,409955.0531,640.2773251,0.163872697,-2.154373297,0.094770173,6100,7557.5,6270.7,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7220.80,7282.50,7338.00,7396.80,,7458.40,7496.80,7516.20,7557.50,6132.90,6100.00,6117.00,6142.50,6154.90,6192.10,6228.40,6248.30,6270.70
人口数:贵州:安顺市:户籍,千人,2719.455556,35511.80614,188.4457645,0.045592663,-1.336001248,0.069295401,2442.3,3005.4,2718.95,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442.30,2466.70,2493.30,2505.90,2561.70,2568.80,2609.80,2673.60,2703.00,2734.90,2797.90,2822.60,2843.60,2856.20,2899.80,2964.90,2999.80,3005.40,
