"点击这里以选择指标，然后再点击""更新""或""下载编辑""按钮更新或新增及移除数列",单位,平均,方差,标准差,偏度,峰度,变异系数,最小,最大,中位数,观测次数,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
国内生产总值:湖南:湘潭市,十亿人民币,73.64338385,4536.058672,67.35026853,0.904714607,-0.623645322,0.914546087,4.494,216.1358,39.44577,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.49,,,10.63,13.88,16.99,18.75,20.01,21.34,22.48,23.83,26.23,26.77,33.28,36.68,42.21,52.68,65.48,73.94,89.40,112.41,128.24,144.31,157.06,170.31,186.68,200.53,216.14
国内生产总值:湖南:衡阳市,十亿人民币,111.7805812,9920.853783,99.60348279,0.818696481,-0.850735612,0.891062488,7.126,304.603,63.14671,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.13,,,15.17,19.73,23.92,26.44,30.00,32.52,35.31,38.62,41.90,44.55,54.22,59.09,67.21,82.09,100.01,116.80,142.03,173.43,195.77,216.94,239.65,260.16,286.86,292.15,304.60
国内生产总值:湖南:邵阳市,十亿人民币,62.84334808,2763.186902,52.56602422,0.952236693,-0.426304723,0.83646123,5.309,178.265,38.480055,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.31,,,12.18,15.45,18.27,20.47,22.07,23.55,25.16,24.32,26.01,28.51,33.66,36.01,40.95,47.59,56.16,60.07,72.73,90.72,102.84,113.00,126.16,138.70,153.03,162.75,178.27
国内生产总值:湖南:岳阳市,十亿人民币,122.3778768,12150.54082,110.2294916,0.803350544,-0.8911319,0.900730545,7.383,341.10068,68.413405,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.38,,,15.04,19.90,24.57,27.96,30.64,33.12,36.40,40.70,45.20,49.52,59.03,63.49,73.34,91.58,110.57,127.21,153.94,189.95,219.99,243.55,266.93,288.63,310.09,311.97,341.10
国内生产总值:湖南:常德市,十亿人民币,118.0772791,11140.47463,105.5484469,0.858255172,-0.70706556,0.893892946,8.634,339.42,67.90024,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.63,,,17.10,21.76,26.91,28.32,30.37,31.94,34.98,39.86,44.32,48.66,58.34,63.42,72.38,86.41,104.97,123.92,149.16,181.12,203.85,226.49,251.42,270.90,295.38,309.99,339.42
国内生产总值:湖南:张家界市,十亿人民币,20.49509047,312.5023948,17.67773727,0.861579844,-0.62264274,0.862535215,2.72556,57.89155,12.75435,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73,3.36,4.20,4.76,5.08,5.48,6.04,6.67,7.30,8.19,9.61,11.06,12.75,15.13,18.40,20.31,24.25,29.80,33.90,36.57,41.00,44.77,49.31,53.82,57.89
国内生产总值:湖南:益阳市,十亿人民币,59.5339848,2843.872452,53.32797063,0.945365586,-0.487988867,0.895756782,0.83,175.838,31.548545,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,,,11.24,13.76,15.08,17.31,18.37,19.27,19.36,21.00,22.95,23.97,28.73,29.48,33.62,41.76,51.13,59.16,71.23,88.36,102.03,112.31,125.31,135.44,149.32,161.02,175.84
国内生产总值:湖南:郴州市,十亿人民币,84.89232555,6048.90256,77.774691,0.804730203,-0.870764098,0.916156914,0.969,239.18696,51.19607,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,,,9.54,12.73,15.14,18.95,21.05,23.14,25.03,25.71,28.86,32.43,39.51,47.77,54.62,65.05,73.41,84.32,108.18,134.64,151.73,168.55,187.26,201.21,220.41,217.82,239.19
国内生产总值:湖南:永州市,十亿人民币,66.5600604,2918.29066,54.02120565,0.85208042,-0.625047326,0.811615935,0.862,180.565,41.45477,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,,,,15.32,18.71,21.38,23.09,24.38,26.21,24.93,27.13,28.04,32.79,36.12,41.45,50.64,59.27,64.00,76.70,94.54,105.96,117.55,130.15,141.82,157.13,165.27,180.57
国内生产总值:湖南:怀化市,十亿人民币,62.20494087,2302.794018,47.98743604,0.656702802,-1.120903102,0.771440908,0.779,151.32689,41.16746,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,,,,,,19.01,20.25,21.02,21.05,21.42,23.05,24.96,29.12,29.52,33.39,41.17,50.38,55.95,67.49,84.56,100.11,111.77,118.12,127.32,138.82,140.13,151.33
国内生产总值:湖南:娄底市,十亿人民币,66.19685714,2471.209263,49.71125892,0.489796303,-1.295285743,0.750961013,0.758,154.041,52.84038,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,,,,,,,,18.74,16.85,18.01,18.93,21.13,26.72,31.11,35.91,42.34,52.84,56.83,67.87,84.73,100.27,111.82,121.09,129.17,139.82,141.18,154.04
国内生产总值:广东:广州市,十亿人民币,821.64678,515575.1639,718.0356286,0.748599225,-0.811597011,0.873898184,36.721,2285.93471,565.6024,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.72,,,97.62,124.31,144.49,164.63,184.16,205.67,249.27,268.58,300.15,349.69,411.58,518.78,612.42,720.30,836.60,924.06,1085.93,1256.21,1369.79,1566.35,1689.66,1831.38,1978.22,2150.32,2285.93
国内生产总值:广东:韶关市,十亿人民币,52.48893618,1570.330201,39.62739206,0.730829541,-0.831058526,0.754966569,5.971,134.3911,37.08172,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.97,,,12.03,14.46,16.04,17.33,18.21,19.67,19.27,21.92,23.56,26.80,31.28,33.70,40.46,48.04,55.79,57.98,64.30,75.12,86.18,94.79,102.76,106.66,113.45,124.53,134.39
国内生产总值:广东:深圳市,十亿人民币,524.7857263,496097.0145,704.3415467,1.396456918,0.848407652,1.342150732,0.19638,2422.19771,166.93724,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20,0.27,0.50,0.83,1.31,2.34,3.90,4.16,5.59,8.70,11.57,17.17,23.67,31.73,45.31,63.47,84.25,104.84,129.74,153.47,180.40,218.75,248.25,296.95,358.57,428.21,503.58,592.07,692.52,794.14,848.58,1000.22,1180.72,1331.97,1497.94,1644.95,1801.41,2007.97,2249.01,2422.20
国内生产总值:广东:珠海市,十亿人民币,98.59688538,6958.864565,83.41980919,0.923641698,-0.198827708,0.846069416,7.283,291.4735,69.707995,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.28,,,16.57,19.91,20.73,23.52,26.35,28.66,33.24,36.66,40.63,47.33,54.63,64.05,75.36,90.24,100.66,104.90,122.59,143.10,153.67,170.96,190.14,206.64,226.70,267.52,291.47
国内生产总值:广东:汕头市,十亿人民币,95.49462692,4825.416714,69.46521946,0.901942994,-0.27865897,0.727425424,13.02,251.20504,67.900605,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.02,,,19.67,26.18,31.37,37.35,42.32,45.46,45.02,46.38,48.32,52.70,60.38,63.77,72.03,83.23,95.47,102.47,113.51,128.39,143.61,157.93,172.11,187.26,208.64,235.10,251.21
国内生产总值:广东:佛山市,十亿人民币,378.6896481,105584.5399,324.9377477,0.551167895,-1.206051628,0.858058173,16.382,993.5884499,273.5748,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.38,,,43.64,54.59,63.74,72.46,78.26,83.38,105.04,110.39,117.59,138.16,165.65,245.07,302.08,369.64,441.90,485.29,568.54,625.97,667.72,711.75,756.14,813.37,875.77,939.85,993.59
国内生产总值:广东:江门市,十亿人民币,120.0181212,6763.930428,82.24311782,0.637995732,-0.862865745,0.685255835,10.865,290.04073,88.9172,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.87,,,27.86,37.94,42.91,45.79,48.19,51.47,50.47,61.52,66.08,73.01,83.46,80.17,94.38,109.88,127.23,134.18,158.15,184.62,189.91,202.01,210.48,226.42,244.41,269.03,290.04
国内生产总值:广东:湛江市,十亿人民币,112.0663814,8178.951957,90.43755833,0.801427332,-0.749395667,0.806999898,11.262,300.83928,74.55849,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.26,,,22.67,28.27,32.12,34.86,35.93,37.97,37.38,43.49,46.38,52.10,60.82,68.27,80.85,92.85,110.12,116.07,139.98,171.34,186.55,205.99,224.54,236.33,256.07,280.69,300.84
国内生产总值:广东:茂名市,十亿人民币,119.2645541,8490.38953,92.14330974,0.771734941,-0.752221855,0.772595935,8.39,309.21768,81.2005,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.39,,,21.96,29.69,35.07,39.60,42.75,45.72,41.74,54.02,59.26,65.73,75.03,73.91,87.37,99.88,118.12,122.57,147.79,173.02,192.84,218.40,236.36,246.28,265.77,290.41,309.22
国内生产总值:广东:肇庆市,十亿人民币,88.6827978,4940.389199,70.28790223,0.805371765,-0.930457161,0.792576508,10.654,220.18012,52.777365,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.65,,,18.43,24.17,27.18,33.11,36.20,39.24,24.98,41.10,45.02,46.64,54.85,43.60,50.70,62.12,76.26,86.65,109.41,133.74,147.78,168.51,185.76,198.40,210.06,211.00,220.18
国内生产总值:广东:惠州市,十亿人民币,141.3123095,16087.98262,126.8384115,0.866858464,-0.625432056,0.897575108,5.668,410.30532,86.802035,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.67,,,18.01,23.04,28.86,32.29,35.60,39.24,43.92,48.04,52.52,59.10,68.51,80.51,93.09,112.17,130.95,142.15,174.19,211.61,240.70,273.88,303.53,317.87,345.31,383.06,410.31
国内生产总值:广东:梅州市,十亿人民币,45.73714462,1175.127948,34.28013927,0.669215064,-0.985851395,0.749503266,4.939,111.02133,33.25991,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.94,,,11.05,12.75,13.02,14.43,15.23,16.15,18.05,18.95,20.47,22.70,27.16,31.52,35.00,41.17,47.86,51.65,60.52,69.15,74.41,79.73,87.44,94.51,102.72,107.54,111.02
国内生产总值:广东:汕尾市,十亿人民币,35.65018559,805.4964799,28.38126988,0.733515891,-0.921047853,0.796104407,2.503,92.03183,22.604455,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50,,,6.18,7.71,9.28,10.33,11.81,13.30,12.85,15.53,16.87,18.69,21.23,20.58,23.98,28.84,34.59,38.41,45.30,53.70,60.77,67.06,71.57,76.07,82.65,85.09,92.03
国内生产总值:广东:河源市,十亿人民币,35.69232521,996.0985109,31.56102836,0.756435023,-0.810141189,0.884252516,2.236,100.60027,23.14456,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24,,,5.11,6.08,6.86,7.55,7.94,8.55,8.72,10.23,11.63,13.69,17.31,20.48,25.81,32.95,39.54,40.55,45.36,53.28,60.89,68.97,75.41,78.28,85.36,94.62,100.60
国内生产总值:广东:阳江市,十亿人民币,51.8860763,2005.363753,44.78128797,0.792702101,-0.929797132,0.863069462,3.353,135.03149,32.01623,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35,,,8.95,10.47,11.75,12.65,14.17,15.38,16.02,18.55,20.54,23.29,27.39,29.45,34.58,40.36,47.83,52.16,63.09,76.05,88.03,104.00,115.70,123.52,125.60,131.14,135.03
国内生产总值:广东:清远市,十亿人民币,59.27085075,2590.681167,50.89873444,0.618288889,-1.168895762,0.858748167,4.334,156.51949,37.73515,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,,,10.05,12.58,13.49,13.96,13.69,14.44,15.79,16.19,17.14,19.68,24.83,32.36,43.11,55.79,65.36,71.85,87.55,101.42,104.04,111.17,120.51,128.56,139.73,146.93,156.52
国内生产总值:广东:东莞市,十亿人民币,293.7918384,71711.73592,267.7904702,0.538976561,-1.102100696,0.911497309,7.125,827.8592,241.19045,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.13,,,15.45,20.56,24.51,29.47,35.55,41.28,82.03,57.89,67.29,94.80,115.53,218.82,263.56,316.93,371.57,381.10,430.89,481.53,509.60,559.06,596.84,637.43,693.71,758.21,827.86
国内生产总值:广东:中山市,十亿人民币,135.8033038,14631.05409,120.9588942,0.605420536,-1.155286619,0.890691837,5.084,363.2701256,97.94538,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.08,,,13.00,15.52,18.11,22.10,24.90,27.27,34.54,36.25,41.57,50.14,61.01,89.46,106.43,128.39,147.38,158.76,187.79,222.66,248.26,269.30,286.52,305.28,324.87,343.03,363.27
国内生产总值:广东:潮州市,十亿人民币,43.77082345,1073.635018,32.76637022,0.680917456,-0.963094346,0.748589303,2.712,106.7279,30.26324,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71,,,8.45,10.13,13.02,15.15,17.01,18.37,17.79,20.51,21.52,23.65,25.69,28.34,32.18,37.49,43.98,48.23,56.19,65.17,71.09,78.79,85.36,91.26,97.94,101.28,106.73
国内生产总值:广东:揭阳市,十亿人民币,87.313158,4343.939224,65.90856715,0.81062776,-0.907780944,0.754852632,15.11745,215.24681,54.053,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.12,20.97,25.43,30.99,36.11,38.36,31.11,41.15,44.21,48.78,54.05,41.40,48.02,58.49,72.20,81.31,99.96,121.65,138.32,159.29,176.59,187.13,198.15,198.79,215.25
国内生产总值:广东:云浮市,十亿人民币,35.95956099,563.9272954,23.74715342,0.881346887,-0.650752047,0.660384965,12.12443,84.91283923,25.75959,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.12,12.92,14.62,15.57,16.40,17.21,13.77,18.02,19.20,21.47,25.76,20.25,23.10,27.48,32.23,34.11,39.60,47.30,52.29,59.71,65.01,69.64,75.97,80.36,84.91
国内生产总值:广西:南宁市,十亿人民币,85.08288291,13798.66648,117.4677253,1.546336473,1.234089465,1.380626999,1.068,411.883,32.20223,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,1.07,1.80,1.24,1.37,1.50,1.54,3.09,3.52,4.21,5.38,6.20,7.09,7.93,9.18,13.46,18.72,23.58,26.72,30.45,33.96,35.70,37.79,41.82,46.32,52.18,61.91,72.79,88.01,108.91,132.04,152.47,180.03,221.14,250.32,280.35,314.83,341.01,370.33,411.88,
国内生产总值:广西:柳州市,十亿人民币,65.18432998,7832.575654,88.50183984,1.4485421,0.837822747,1.357716492,0.989,305.365,21.686,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.09,1.23,1.35,1.41,1.63,1.87,2.32,2.69,3.55,4.28,4.90,5.28,6.17,7.63,10.55,14.16,17.76,17.88,20.11,21.69,22.84,25.16,28.37,31.46,36.16,44.08,51.20,62.23,75.51,90.53,104.61,131.53,157.97,182.06,201.01,220.85,229.86,247.69,275.56,305.37
国内生产总值:广西:桂林市,十亿人民币,51.99311052,4214.073378,64.91589465,1.3281697,0.472740959,1.248548009,1.12199,205.48216,25.347185,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12,1.26,1.38,1.45,1.60,1.77,1.97,2.44,2.85,3.45,4.18,4.51,4.99,5.71,7.09,9.69,13.43,17.80,22.31,24.73,25.96,27.83,30.25,33.25,36.08,39.15,45.92,51.20,59.55,72.40,85.16,94.82,110.36,132.76,148.50,165.79,182.71,194.30,205.48,204.52,
国内生产总值:广西:梧州市,十亿人民币,27.90938084,1462.667093,38.24483093,1.564144938,1.203395011,1.370321726,0.60665,133.81,10.96094,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,0.63,0.70,0.79,0.91,0.99,1.06,1.27,1.44,1.79,2.20,2.54,3.07,3.50,4.52,5.94,7.32,8.63,9.65,10.72,11.20,11.58,12.71,13.91,15.32,16.20,19.66,22.84,27.04,31.96,40.01,45.37,57.93,74.25,83.26,99.17,106.48,107.86,117.57,133.81,
国内生产总值:广西:北海市,十亿人民币,22.11474835,995.2395202,31.54741701,1.837587009,2.547690917,1.426532941,0.286,122.984,9.89754,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,0.32,0.37,0.38,0.44,0.48,0.52,0.68,0.80,0.95,1.21,1.38,1.76,2.12,3.16,5.43,7.55,8.83,9.16,9.53,10.26,10.76,11.37,12.34,13.44,14.01,15.55,16.46,17.93,22.60,27.65,32.11,40.14,49.66,63.01,73.50,85.60,89.21,100.67,122.98,
国内生产总值:广西:防城港市,十亿人民币,16.63122151,503.4365136,22.43739097,1.425297129,0.702542338,1.349112629,0.10769,74.162,5.50339,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,0.13,,,,,0.26,0.31,0.37,0.47,0.58,0.70,0.82,1.24,1.75,2.47,2.93,3.67,4.46,4.90,5.21,5.50,6.00,6.65,7.25,8.33,9.91,12.28,16.29,21.33,25.10,32.04,41.38,44.40,52.51,58.89,62.07,67.60,74.16,
国内生产总值:广西:钦州市,十亿人民币,24.72366046,1147.530593,33.87522094,1.715023835,2.132055756,1.370153946,0.446,130.982,11.3905,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.48,0.62,0.65,0.78,0.82,0.84,0.97,1.18,1.45,1.67,1.89,2.39,2.85,3.88,5.27,7.01,8.69,9.78,10.96,11.82,12.29,13.13,14.26,14.81,15.29,17.13,18.80,23.60,28.67,34.58,39.62,52.07,64.67,69.13,75.37,85.50,94.44,110.20,130.98,
国内生产总值:广西:贵港市,十亿人民币,40.04518171,1251.512027,35.37671588,0.837752157,-0.589138331,0.883420036,1.367,116.988,24.142,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,,,3.84,5.37,10.83,11.16,11.37,11.54,12.08,13.24,13.98,15.69,19.12,22.28,26.00,33.06,38.68,43.77,54.47,63.08,67.92,74.20,80.54,86.52,95.88,108.22,116.99
国内生产总值:广西:玉林市,十亿人民币,38.63685965,2434.635063,49.34202127,1.435392826,0.851532285,1.277071214,0.91192,169.954,18.045295,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,0.92,1.04,1.16,1.39,1.44,1.54,1.76,2.07,2.70,3.36,3.60,4.11,5.04,6.53,9.80,13.49,15.61,16.83,17.35,18.74,19.11,19.96,21.39,23.17,25.84,31.27,35.26,41.10,50.14,60.28,68.35,84.02,101.99,110.21,119.85,134.17,144.61,155.38,169.95,
国内生产总值:广西:百色市,十亿人民币,26.18343759,1271.450694,35.65740728,1.611814723,1.732869017,1.361830629,0.615,136.176,10.161,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,0.65,0.67,0.75,0.84,0.91,0.94,1.06,1.29,1.52,1.79,1.99,2.31,2.69,3.10,4.16,5.87,7.71,8.92,9.71,10.61,11.20,11.95,12.84,14.40,16.21,20.38,23.94,29.73,35.27,41.62,45.29,57.40,65.67,75.52,80.39,91.79,98.04,111.43,136.18,
国内生产总值:广西:贺州市,十亿人民币,31.80842429,268.9285255,16.39904038,0.252242312,-1.345395505,0.515556515,11.02567,60.26288,29.6868,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.03,11.50,13.95,14.11,16.22,20.54,22.74,24.92,29.69,35.64,39.42,42.38,44.84,46.81,51.82,54.88,60.26
国内生产总值:广西:河池市,十亿人民币,21.07697659,551.8046834,23.49052327,1.091219782,-0.078974659,1.114511048,0.56747,78.83,13.00306,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,0.66,0.78,0.76,0.84,0.86,0.98,1.27,1.42,1.73,2.08,2.44,2.79,3.16,3.72,5.13,7.31,9.89,10.88,12.28,13.00,13.78,14.14,14.53,13.76,14.86,17.85,20.70,24.89,31.93,36.73,38.28,46.87,51.20,49.27,52.86,60.14,61.80,65.72,73.46,78.83
国内生产总值:广西:来宾市,十亿人民币,16.67934021,415.4446697,20.38245985,1.217493412,0.076067671,1.222018353,0.36,66.36929,8.331105,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,0.37,0.39,0.43,0.50,0.57,0.64,0.70,0.77,0.94,1.17,1.43,1.68,2.04,2.36,3.28,4.55,5.93,7.22,7.97,8.69,8.75,9.89,10.92,11.47,12.63,15.47,16.52,20.01,23.56,27.35,30.31,40.52,48.62,51.43,51.56,55.12,55.77,58.91,66.37,
国内生产总值:广西:崇左市,十亿人民币,42.59903509,645.951646,25.41557881,0.392799811,-1.017272402,0.596623345,10.42185,90.762,39.23691288,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.42,12.55,15.11,19.40,23.19,27.30,30.44,39.24,49.18,53.05,58.46,64.97,68.28,76.62,90.76,
国内生产总值:海南:海口市,十亿人民币,50.81304731,2155.712847,46.42965482,0.890134608,-0.56513378,0.913734902,2.123,151.0513,32.9493,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12,,,8.83,9.38,9.89,10.46,11.03,11.85,13.36,14.56,16.27,22.89,25.30,30.89,35.01,39.37,43.99,50.60,63.13,76.18,85.85,98.95,109.17,116.20,125.77,139.06,151.05
国内生产总值:海南:三亚市,十亿人民币,17.75532077,348.1366926,18.65842149,0.93362057,-0.493255276,1.050863667,0.516,59.55057,9.05952,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,,,1.91,2.11,2.13,2.21,2.40,2.56,2.95,3.19,3.59,4.12,4.82,7.19,10.93,12.23,14.93,18.37,23.88,28.65,32.48,36.59,40.23,43.58,47.56,52.98,59.55
国内生产总值:重庆,十亿人民币,255.8475143,252468.2299,502.4621677,2.335378977,4.579381741,1.963912642,1.389,2036.319,13.0825,70,1.39,1.50,1.60,1.80,2.13,2.28,2.33,2.64,2.66,3.48,3.80,3.88,2.90,2.51,2.79,3.26,3.83,3.96,3.47,2.83,3.28,4.00,4.60,4.54,4.63,4.57,5.34,5.34,6.02,7.17,8.10,9.07,9.72,10.81,12.00,14.16,16.43,18.46,20.67,26.13,30.38,32.78,37.42,46.13,60.85,83.36,112.31,131.51,150.98,160.24,166.32,179.10,197.69,223.29,255.57,304.80,348.62,392.97,470.40,582.99,657.70,798.38,1008.73,1150.40,1289.43,1439.32,1587.22,1774.06,1950.03,2036.32
国内生产总值:四川:成都市,十亿人民币,177.0652634,127597.1781,357.2074721,2.408143067,5.071981471,2.017377464,0.39953,1534.277,6.69854,70,0.40,0.42,0.46,0.51,0.63,0.66,0.70,0.80,0.90,1.04,1.26,1.28,0.80,0.77,0.85,1.04,1.36,1.67,1.47,1.20,1.52,2.05,2.32,2.24,2.32,2.22,2.48,2.22,2.87,3.59,4.14,4.63,4.90,5.54,6.28,7.12,8.65,9.49,11.59,14.65,16.39,19.41,23.28,29.26,38.86,50.74,64.73,77.23,87.55,96.19,104.49,115.68,132.21,148.88,170.53,203.11,237.60,277.22,336.48,394.49,450.26,555.13,695.06,813.89,910.89,1005.66,1080.12,1217.02,1388.94,1534.28
国内生产总值:四川:自贡市,十亿人民币,50.67744962,1981.265752,44.51141148,0.796488506,-0.854469298,0.878327773,3.671,140.671,29.69767,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67,,,7.81,9.43,11.20,12.60,13.62,14.29,15.20,16.43,18.12,20.28,24.93,27.40,32.00,39.42,48.69,54.10,64.77,78.04,88.48,100.16,107.34,114.31,123.46,131.21,140.67
国内生产总值:四川:攀枝花市,十亿人民币,41.91986077,1375.053177,37.08170946,0.819119646,-0.7329786,0.884585702,2.835,117.352,26.904135,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.84,,,7.19,8.09,8.95,9.85,10.49,10.83,11.45,12.42,13.89,16.43,20.08,24.80,29.01,34.53,42.76,42.41,52.40,64.57,74.00,80.09,87.09,92.52,101.47,114.43,117.35
国内生产总值:四川:泸州市,十亿人民币,58.10580231,2885.715935,53.71886014,0.890406283,-0.683157598,0.92450079,4.33,169.497,30.80125,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,,,8.01,10.06,12.24,14.34,15.60,16.20,16.55,17.80,19.22,21.64,25.88,28.49,33.11,40.39,50.84,58.76,71.48,90.09,103.05,114.05,125.97,135.34,148.19,159.62,169.50
国内生产总值:四川:德阳市,十亿人民币,76.12203308,4068.128792,63.78188451,0.892825239,-0.432843442,0.837889924,6.078,221.387,50.06853,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.08,,,13.98,16.17,18.96,21.52,23.28,24.35,26.01,28.60,31.51,35.54,42.48,46.22,53.92,64.84,69.50,77.99,92.13,113.74,128.02,139.59,151.56,160.51,175.25,196.06,221.39
国内生产总值:四川:绵阳市,十亿人民币,81.36937,4293.730883,65.52656624,0.918971824,-0.381720144,0.805297697,7.019,230.382,52.168575,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.02,,,16.35,20.00,23.85,27.52,30.87,31.05,31.79,33.01,36.97,39.66,45.49,48.25,56.08,67.35,74.32,82.02,96.02,118.91,134.64,145.51,157.99,170.03,183.04,207.48,230.38
国内生产总值:四川:广元市,十亿人民币,27.31457423,570.5784515,23.88678403,0.951975165,-0.469825657,0.874506915,2.696,80.185,15.583535,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.70,,,6.31,7.29,8.14,8.55,8.45,8.50,8.63,8.79,9.41,10.41,12.75,14.52,16.65,20.85,23.36,27.05,32.19,40.35,46.87,51.88,56.62,60.54,66.00,73.21,80.19
国内生产总值:四川:遂宁市,十亿人民币,40.30830769,1344.85484,36.67226254,0.972299531,-0.327305478,0.90979415,2.953,122.139,22.3763,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,,,6.08,8.23,9.50,10.45,10.95,11.08,11.80,12.82,14.06,15.92,19.35,20.66,24.09,30.49,37.27,41.21,49.52,60.34,68.24,73.66,80.96,91.58,100.85,113.81,122.14
国内生产总值:四川:内江市,十亿人民币,53.98281808,2075.947542,45.56256733,0.785420978,-1.0193304,0.8440198,7.443,141.17521,27.806135,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.44,,,15.54,18.54,21.51,24.96,12.59,13.31,14.48,16.04,17.82,20.03,24.35,25.48,30.13,37.46,48.83,56.09,69.03,85.47,97.82,106.93,115.68,119.86,129.77,133.21,141.18
