"点击这里以选择指标，然后再点击""更新""或""下载编辑""按钮更新或新增及移除数列",单位,平均,方差,标准差,偏度,峰度,变异系数,最小,最大,中位数,观测次数,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
国内生产总值:人均:湖南:邵阳市,人民币,11613.945,48147061.98,6938.808398,0.460076259,-1.192090109,0.597454904,3348.01,24178,9662.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3348.01,3574.00,3903.00,5093.00,5399.00,6106.00,7074.00,8332.00,8857.00,10468.00,12797.00,14406.00,15727.00,17498.00,19156.00,20987.00,22148.00,24178.00
国内生产总值:人均:湖南:岳阳市,人民币,28448.07882,299511528.3,17306.40137,0.337396123,-1.504828441,0.608350443,7804.34,54832,24543,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7804.34,8616.00,9400.00,11736.00,12532.00,14331.00,17799.00,21410.00,24543.00,28110.00,34629.00,39968.00,43953.00,47862.00,51429.00,54832.00,54663.00,
国内生产总值:人均:湖南:常德市,人民币,27788.75667,300156658.6,17325.02983,0.359834026,-1.326840227,0.62345466,6691.62,58160,24523.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6691.62,7421.00,8121.00,11014.00,11811.00,13338.00,15901.00,19201.00,22496.00,26551.00,31644.00,35475.00,39169.00,43215.00,46408.00,50543.00,53038.00,58160.00
国内生产总值:人均:湖南:张家界市,人民币,16490.89,106707185.5,10329.91701,0.461184512,-1.185153832,0.626401426,4277.13,35170,13517,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4277.13,4663.00,5213.00,6688.00,7588.00,8677.00,10201.00,12338.00,13517.00,16238.00,20082.00,22658.00,24259.00,27051.00,29425.00,32300.00,35170.00,
国内生产总值:人均:湖南:益阳市,人民币,18319.36167,141338623.8,11888.59217,0.451640715,-1.228856235,0.648963233,4640.51,39937,15455,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4640.51,5074.00,5261.00,6992.00,7130.00,8082.00,10020.00,12223.00,14071.00,16839.00,20496.00,23572.00,25773.00,28596.00,30776.00,33772.00,36494.00,39937.00
国内生产总值:人均:湖南:郴州市,人民币,25053.48,244652392.3,15641.36798,0.286785695,-1.496582859,0.624319176,5660.64,50482,21537,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5660.64,6317.00,7141.00,9254.00,11073.00,12517.00,14861.00,16668.00,19059.00,24015.00,29305.00,32848.00,36256.00,39999.00,42682.00,46691.00,46134.00,50482.00
国内生产总值:人均:湖南:永州市,人民币,15993.04722,92673598.46,9626.712755,0.385655827,-1.283283918,0.601931116,4409.85,33035,13662,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4409.85,4780.00,4924.00,6544.00,7139.00,8103.00,9887.00,11551.00,12471.00,14853.00,18168.00,20239.00,22210.00,24295.00,26222.00,28845.00,30199.00,33035.00
国内生产总值:人均:湖南:怀化市,人民币,15561.665,88194959.76,9391.217161,0.281743816,-1.586306512,0.603484085,4461.97,30449,13206,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4461.97,4721.00,5080.00,5890.00,6564.00,7355.00,9045.00,10950.00,12041.00,14371.00,17816.00,21018.00,23285.00,24368.00,26060.00,28269.00,28366.00,30449.00
国内生产总值:人均:湖南:娄底市,人民币,19469.64778,152310849.8,12341.42819,0.281703901,-1.551770575,0.633880404,4507.66,39249,16011.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4507.66,4720.00,5242.00,7103.00,8193.00,9330.00,11493.00,13509.00,14454.00,17569.00,22362.00,26367.00,29249.00,31509.00,33444.00,36008.00,36145.00,39249.00
国内生产总值:人均:广东:广州市,人民币,88851.9274,1709262506,41343.22806,0.236195088,-1.273500601,0.465304797,25626.39389,155491,80272,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25626.39,38007.44,41884.00,48372.00,56271.00,54160.00,62930.00,70284.00,77165.00,80272.00,88361.00,98677.00,107055.00,121584.00,129938.00,137793.00,143638.00,150677.79,155491.00
国内生产总值:人均:广东:韶关市,人民币,22905.47451,160155910.9,12655.27206,0.311892407,-1.328676882,0.552499886,7027.765015,44971,20283,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7027.77,7030.16,8528.00,9657.00,11660.00,11608.00,13875.00,16583.00,19398.00,20283.00,22638.00,26448.00,30139.00,32906.00,35426.00,36526.00,38539.00,41961.09,44971.00
国内生产总值:人均:广东:深圳市,人民币,54048.8474,3437729482,58632.154,1.084480817,-0.085485678,1.08479934,606,189568,28724,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.00,835.00,1417.00,2023.00,2512.00,3504.00,4809.00,4584.00,5349.00,6477.00,6710.00,8724.00,11997.00,12827.00,15005.00,16954.00,19550.00,22498.00,25675.00,27701.00,29747.00,32800.29,34822.13,40368.93,47029.27,54236.26,61844.00,69702.00,77660.00,85088.00,87066.00,98437.00,113316.00,126765.00,141474.00,153677.00,162599.00,172453.00,183544.00,189568.00
国内生产总值:人均:广东:珠海市,人民币,86349.1164,1626050423,40324.31553,0.449300479,-0.838672905,0.466991641,27770.09525,159400,73862,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27770.10,,32682.00,58924.00,64960.00,45682.00,52690.00,61826.00,67432.00,68722.00,79002.00,91458.00,97565.00,107765.00,118672.00,127227.00,137005.00,155502.00,159400.00
国内生产总值:人均:广东:汕头市,人民币,22400.05734,126526375.4,11248.39435,0.644343898,-0.748971163,0.502159176,9740.872256,44672,19767,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9740.87,10077.24,10268.00,10931.00,12421.00,12919.00,14491.00,16540.00,18690.00,19767.00,21384.00,23746.00,26435.00,28905.00,31285.00,33814.00,37486.00,42028.98,44672.00
国内生产总值:人均:广东:佛山市,人民币,71274.23371,1014606925,31852.89508,0.119026191,-1.220079922,0.446906174,20230.89591,124323.9308,70417,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230.90,32991.38,34850.00,40444.00,47500.00,42434.00,51018.00,59915.00,68667.00,72167.00,80794.00,86759.00,92145.00,97784.00,103253.00,110054.00,117606.00,124323.93,
国内生产总值:人均:广东:江门市,人民币,34469.70064,243635815.1,15608.83772,0.352241751,-1.120098584,0.452827771,12850.9422,63328,31021,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12850.94,16154.37,17344.00,19131.00,21872.00,19546.00,22858.00,26262.00,29944.00,31021.00,35873.00,41412.00,42447.00,44990.00,46727.00,50143.00,53932.00,59089.00,63328.00
国内生产总值:人均:广东:湛江市,人民币,21043.50287,131790086.9,11479.98636,0.339595816,-1.30530162,0.545535904,6230.58811,41107,18426,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6230.59,,7539.00,8389.00,9733.00,10269.00,11937.00,13514.00,15964.00,16767.00,20085.00,24351.00,26315.00,28857.00,31230.00,32702.00,35285.00,38508.46,41107.00
国内生产总值:人均:广东:茂名市,人民币,24996.13608,205221074.8,14325.53925,0.359538536,-1.383022384,0.573110148,7981,49406,20753,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7981.00,8313.46,8960.00,9887.00,11210.00,12743.00,14816.00,16742.00,19831.00,20753.00,25254.00,29553.00,32546.00,36461.00,39192.00,40607.00,43555.00,47116.13,49406.00
国内生产总值:人均:广东:肇庆市,人民币,28063.28776,276477639.3,16627.61676,0.345553925,-1.597328108,0.592504232,7421.82769,53267,22671,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7421.83,10600.10,11549.00,11907.00,13945.00,11915.00,13646.00,16483.00,20098.00,22671.00,28198.00,33971.00,37253.00,42106.00,46106.00,49016.00,51586.00,51463.54,53267.00
国内生产总值:人均:广东:惠州市,人民币,42032.84384,533330791.3,23093.95573,0.573098045,-1.068339611,0.549426439,13876.82029,85418,33300,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13876.82,17210.40,18641.00,20758.00,23642.00,21942.00,24556.00,28384.00,31881.00,33300.00,38917.00,45829.00,51721.00,58434.00,64398.00,67046.00,72465.00,80204.81,85418.00
国内生产总值:人均:广东:梅州市,人民币,13943.0557,53925633.82,7343.407507,0.129664857,-1.361818443,0.526671317,3902.07,25367,13379,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4727.86,3902.07,4200.00,5917.00,,7684.00,8485.00,9942.00,11515.00,12386.00,14372.00,16246.00,17382.00,18538.00,20262.00,21817.00,23609.00,24623.08,25367.00
国内生产总值:人均:广东:汕尾市,人民币,15611.81979,75461050.16,8686.831998,0.401428856,-1.367608804,0.556426612,5211.3,30825,13131,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5262.28,5211.30,6749.00,7360.00,8482.00,7419.00,8489.00,10051.00,11913.00,13131.00,15433.00,18222.00,20517.00,22522.00,23887.00,25238.00,27285.00,28628.00,30825.00
国内生产总值:人均:广东:河源市,人民币,15497.34353,95881394.46,9791.904537,0.264957699,-1.240858771,0.631844065,3164.33,32530,14163,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3825.92,3164.33,3542.00,4111.00,5187.00,7483.00,9222.00,11843.00,14109.00,14163.00,15564.00,17938.00,20325.00,22810.00,24721.00,25513.00,27739.00,30659.28,32530.00
国内生产总值:人均:广东:阳江市,人民币,25653.18876,267826502.5,16365.40566,0.445022816,-1.402827765,0.637948203,7220.71,51720,21133.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7376.69,7220.71,7965.00,8994.00,10493.00,12724.00,14829.00,17170.00,20246.00,22021.00,26303.00,31232.00,35820.00,42025.00,46472.00,49301.00,49845.00,51720.00,
国内生产总值:人均:广东:清远市,人民币,20495.28228,156942591.9,12527.67304,0.092102073,-1.47629318,0.61124667,4189.75,40476,19569,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5002.61,4189.75,4416.00,6142.00,7484.00,9088.00,11947.00,15328.00,17853.00,19569.00,23724.00,27256.00,27729.00,29420.00,31671.00,33595.00,36385.00,38135.00,40476.00
国内生产总值:人均:广东:东莞市,人民币,58355.43115,452980768.7,21283.34487,0.027110674,-0.0588374,0.364719178,13679.09143,98939,58440,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13679.09,37777.10,43401.00,60158.00,71997.00,33363.00,39287.00,45189.00,50635.00,49601.00,53575.00,58440.00,61593.00,67320.00,71651.00,76812.00,84007.00,91329.00,98939.00
国内生产总值:人均:广东:中山市,人民币,62612.9982,847061896.6,29104.3278,0.202946192,-1.203082385,0.464828848,15077.30274,110585,54887,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15077.30,26993.94,30693.00,36614.00,44005.00,36800.00,42716.00,49046.00,53533.00,54887.00,61691.00,71079.00,78846.00,85101.00,90007.00,95365.00,100897.00,105710.72,110585.00
国内生产总值:人均:广东:潮州市,人民币,21078.17835,126521335.3,11248.17031,0.390766655,-1.328187944,0.533640532,7444.232862,40219,18461,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7444.23,8311.52,8698.00,9517.00,10306.00,11256.00,12725.00,14682.00,17028.00,18461.00,21206.00,24336.00,26409.00,29117.00,31428.00,34047.00,37054.00,38240.64,40219.00
国内生产总值:人均:广东:揭阳市,人民币,17880.76518,110264613.1,10500.69584,0.439014668,-1.505749915,0.587262107,6001.078349,35358,14107,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6001.08,7124.46,7596.00,8302.00,9067.00,7417.00,8552.00,10321.00,12626.00,14107.00,17126.00,20621.00,23304.00,26658.00,29357.00,30945.00,32610.00,32642.00,35358.00
国内生产总值:人均:广东:云浮市,人民币,17930.70504,90906740.83,9534.502653,0.349963928,-1.39945293,0.531741648,6398.84773,33747,15728,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6398.85,6975.31,7399.00,8236.00,,8690.00,9857.00,11745.00,13791.00,14594.00,16862.00,19947.00,21806.00,24647.00,26681.00,28397.00,30748.00,32231.53,33747.00
国内生产总值:人均:广西:南宁市,人民币,27111.05222,283335161.3,16832.56253,0.525289551,-1.194740401,0.620874557,7874,57948,21945,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11085.59,12024.00,7874.00,9126.00,11057.00,13071.00,15774.00,19142.00,21945.00,25622.00,33017.00,37016.17,41094.13,43303.00,49066.00,52723.00,57948.00,
国内生产总值:人均:广西:柳州市,人民币,35976.66511,508152871.1,22542.24636,0.358406352,-1.386894433,0.626579654,9337,75945,31760.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11202.23,12314.00,9337.00,11442.00,14554.00,17356.00,20737.00,21181.00,28291.00,35230.00,41832.00,47794.99,52341.76,57049.00,58869.00,62855.00,69249.00,75945.00
国内生产总值:人均:广西:桂林市,人民币,22308.60581,163680482.8,12793.76734,0.279498011,-1.579298872,0.573490224,6822.43,41216,18443,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6822.43,7358.00,7940.00,9240.00,10858.00,12209.00,14828.00,17435.00,18443.00,22842.00,27843.00,30849.25,34113.62,37288.00,39329.00,41216.00,40632.00,
国内生产总值:人均:广西:梧州市,人民币,20438.34543,182209739.7,13498.50879,0.318716551,-1.494948543,0.660450174,4822.15,44193,16671.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4822.15,5275.00,5538.00,6594.00,7512.00,8813.00,10565.00,13115.00,14776.00,18567.00,25644.00,28523.24,33709.83,31293.00,36104.00,39072.00,44193.00,33774.00
国内生产总值:人均:广西:北海市,人民币,29961.64983,451723963.7,21253.79881,0.777289918,-0.698009824,0.709366772,8578.62,74378,20093,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8578.62,9262.00,9590.00,10989.00,12225.00,13252.00,15897.00,20093.00,20093.00,25412.00,32215.00,40372.36,46560.06,53603.00,55248.00,61580.00,74378.00,
国内生产总值:人均:广西:防城港市,人民币,36309.55169,645674188.4,25410.1198,0.389490591,-1.44295886,0.699819156,8132.69,79351,29602,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8132.69,8879.00,9160.00,10662.00,11872.00,14763.00,19329.00,25375.00,29602.00,37264.00,47416.00,50302.35,58810.34,65184.00,67972.00,73188.00,79351.00,
国内生产总值:人均:广西:钦州市,人民币,16453.02524,131455326.8,11465.39693,0.658947673,-0.707781667,0.69685646,4388.17,40160,12212,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4388.17,4663.00,4636.00,5131.00,6000.00,7107.00,9552.00,11740.00,12212.00,16421.00,20896.00,22147.45,23956.81,26971.00,29560.00,34160.00,40160.00,
国内生产总值:人均:广西:贵港市,人民币,11635.53988,55847383.04,7473.110667,0.281008449,-1.310448593,0.642265915,2627.11,24857,10215,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2627.11,2745.00,2882.00,3485.00,4800.00,5587.00,8038.00,9386.00,10215.00,12531.00,15245.00,16280.53,17651.54,19004.00,20240.00,22230.00,24857.00,
国内生产总值:人均:广西:玉林市,人民币,14143.97925,81049013.6,9002.722566,0.34339926,-1.440171783,0.63650564,3626.41,29387,12032,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3626.41,3859.00,4160.00,5061.00,5998.00,6908.00,9083.00,9267.00,12032.00,15011.00,18501.00,19822.26,21393.97,23784.00,25444.00,27110.00,29387.00,
国内生产总值:人均:广西:百色市,人民币,16317.44779,108552688.2,10418.86214,0.54999958,-0.773999601,0.638510524,3822,37479,14117.5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3822.00,4416.00,5564.00,6415.00,7900.00,9781.00,10037.00,12423.00,15812.00,19079.00,21539.25,22761.91,25806.00,27363.00,30881.00,37479.00,
国内生产总值:人均:广西:贺州市,人民币,15076.24189,54505197.12,7382.763515,0.172543629,-1.463077948,0.489695215,5301,26802,13341.5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5301.00,5505.00,6688.00,7824.00,8925.00,11552.00,12103.00,11573.00,14580.00,18163.00,19921.89,21260.98,22345.00,23178.00,25498.00,26802.00,
国内生产总值:人均:广西:河池市,人民币,12261.79999,38327756.37,6190.941477,0.017658523,-1.363315791,0.504896629,3768,22302,13912,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3815.00,3768.00,4566.00,5405.00,6449.00,8486.00,9667.00,9949.00,13912.00,15141.00,14472.49,15440.11,17474.00,17841.00,18842.00,20921.00,22302.00
国内生产总值:人均:广西:来宾市,人民币,16493.83227,82609060,9088.952635,0.002154524,-1.743619965,0.551051598,4356,30037,15668,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4356.00,4916.00,5936.00,6913.00,8230.00,10852.00,11903.00,12967.00,18369.00,23055.00,24183.32,24069.00,25563.00,25667.00,26885.00,30037.00,
国内生产总值:人均:广西:崇左市,人民币,19447.33242,166112285.5,12888.45551,0.421044453,-1.175381833,0.662736422,4486,43678,16252,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4486.00,4687.00,5627.00,6566.00,8366.00,10826.00,12226.00,13921.00,18583.00,24557.00,26288.07,28886.25,31944.00,33355.00,37161.00,43678.00,
国内生产总值:人均:海南:海口市,人民币,37499.0625,278154137,16677.95362,0.229356216,-1.288282692,0.444756549,16730,66042,38148,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16730.00,17928.00,17482.00,19980.00,22109.00,24420.00,32220.00,39617.00,36679.00,40508.00,45890.00,49943.00,52534.00,56314.00,61589.00,66042.00
国内生产总值:人均:海南:三亚市,人民币,34546.67529,443813691.8,21066.88614,0.073093628,-1.328753195,0.609809366,6629.48,69780,33308,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6629.48,7313.00,8236.00,9538.00,14560.00,21089.00,26414.00,30572.00,33308.00,46596.00,41078.00,45509.00,50328.00,54584.00,58486.00,63273.00,69780.00,
国内生产总值:人均:重庆,人民币,8693.357143,277912349.4,16670.70333,2.254899302,4.137751306,1.917637002,87,65933,501.5,70,87.00,91.00,94.00,103.00,120.00,124.00,125.00,135.00,131.00,170.00,185.00,193.00,154.00,139.00,151.00,169.00,191.00,191.00,164.00,131.00,147.00,172.00,192.00,185.00,183.00,177.00,201.00,199.00,221.00,287.00,321.00,357.00,379.00,419.00,461.00,542.00,624.00,694.00,766.00,958.00,1103.00,1181.00,1338.00,1641.00,2156.00,2935.00,3931.00,4574.00,5253.00,5579.00,5804.00,6274.00,6963.00,7912.00,9098.00,10893.00,12470.00,14020.00,16728.00,20618.00,23085.00,27800.00,34762.00,39236.00,43599.00,48288.00,52837.00,58502.00,63689.00,65933.00
国内生产总值:人均:四川:成都市,人民币,12808.8,553572897.6,23528.12992,2.148715672,3.675212521,1.8368723,80,94782,789,70,80.00,84.00,91.00,100.00,121.00,125.00,128.00,141.00,154.00,174.00,210.00,220.00,142.00,140.00,151.00,180.00,228.00,271.00,231.00,183.00,227.00,299.00,328.00,307.00,311.00,293.00,321.00,282.00,362.00,448.00,510.00,565.00,592.00,661.00,742.00,836.00,1008.00,1092.00,1315.00,1641.00,1814.00,2123.00,2520.00,3138.00,4125.00,5319.00,6700.00,7911.00,8888.00,9686.00,10446.00,11471.00,11779.00,12993.00,14632.00,17158.00,19670.00,22445.00,26849.00,31203.00,35215.00,41253.00,49438.00,57624.00,63977.00,70019.00,74273.00,76960.00,86911.00,94782.00
国内生产总值:人均:四川:自贡市,人民币,24431.21833,237672234.7,15416.62202,0.229230874,-1.567529301,0.631021418,5216.93,48329,21154.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.93,5755.00,6388.00,9057.00,9924.00,11380.00,14166.00,17348.00,19256.00,23053.00,29102.00,32787.00,36745.00,39145.00,41447.00,44481.00,46182.00,48329.00
国内生产总值:人均:四川:攀枝花市,人民币,47037.90167,781794290.4,27960.58459,0.366969587,-1.23049053,0.594426698,12001.23,94900,39888.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12001.23,13308.00,15569.00,17831.00,21969.00,25539.00,30251.00,37278.00,36562.00,42499.00,53054.00,60391.00,65001.00,70646.00,75078.00,82221.00,92584.00,94900.00
国内生产总值:人均:四川:泸州市,人民币,18309.45556,153496219.7,12389.35913,0.372095935,-1.415517288,0.67666453,3835.2,39230,15144.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3835.20,4133.00,4634.00,6182.00,6753.00,7819.00,9474.00,11831.00,13591.00,16698.00,21339.00,24317.00,26848.00,29655.00,31714.00,34497.00,37020.00,39230.00
国内生产总值:人均:四川:德阳市,人民币,28358.37778,311013805.7,17635.58351,0.50951266,-1.026323766,0.621882664,7540.8,62569,23343.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7540.80,8300.00,9344.00,11155.00,12593.00,14075.00,17789.00,19084.00,21352.00,25335.00,31562.00,35945.00,39573.00,43091.00,45701.00,49835.00,55607.00,62569.00
国内生产总值:人均:四川:绵阳市,人民币,22184.49222,183279592.7,13538.07936,0.448850539,-1.185853555,0.610249684,6356.86,47538,18295,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6356.86,7097.00,7559.00,8611.00,9774.00,10542.00,13640.00,15012.00,16537.00,20053.00,25755.00,29080.00,31237.00,33558.00,35754.00,38202.00,43015.00,47538.00
国内生产总值:人均:四川:广元市,人民币,12855.35375,78682851.74,8870.335492,0.353889561,-1.569002089,0.690011,2901.66,27653,10150,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2901.66,3101.00,3425.00,4789.00,4731.00,6100.00,6893.00,8550.00,,11750.00,16225.00,18672.00,20443.00,22117.00,23263.00,25072.00,27653.00,
国内生产总值:人均:四川:遂宁市,人民币,16240.31556,129102645.3,11362.3345,0.55744755,-0.995164944,0.699637545,3450.68,37943,13017,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3450.68,3773.00,4183.00,5410.00,5789.00,6762.00,8565.00,10454.00,11536.00,14498.00,18528.00,20908.00,22517.00,24691.00,27868.00,30615.00,34835.00,37943.00
国内生产总值:人均:四川:内江市,人民币,18681.215,154029497.7,12410.86209,0.224388577,-1.660177069,0.664349834,3819.87,37885,16098.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3819.87,4242.00,4761.00,6156.00,6432.00,7598.00,9432.00,12309.00,14175.00,18022.00,23062.00,26341.00,28735.00,31024.00,32080.00,34667.00,35521.00,37885.00
国内生产总值:人均:四川:乐山市,人民币,23689.27556,236424597.7,15376.10476,0.27596164,-1.44366878,0.649074503,4652.96,49397,20684.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4652.96,5187.00,6208.00,7904.00,9116.00,10879.00,13475.00,16737.00,18379.00,22990.00,28339.00,31942.00,34863.00,37125.00,39973.00,43110.00,46130.00,49397.00
国内生产总值:人均:四川:南充市,人民币,14256.30167,89776783.92,9475.061156,0.370079608,-1.286777401,0.664622661,2820.43,31203,12097,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2820.43,3077.00,3393.00,5101.00,5409.00,6384.00,8234.00,9687.00,10982.00,13212.00,16388.00,18757.00,21059.00,22639.00,23881.00,25871.00,28516.00,31203.00
国内生产总值:人均:四川:眉山市,人民币,19992.14056,172123380.1,13119.58003,0.345171297,-1.376489431,0.656236884,3967.53,42155,17047.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3967.53,4396.00,5113.00,7094.00,8012.00,9202.00,11340.00,13716.00,15509.00,18586.00,22791.00,26168.00,28934.00,31664.00,34379.00,37227.00,39605.00,42155.00
国内生产总值:人均:四川:宜宾市,人民币,20660.33389,180703986.9,13442.6183,0.341270604,-1.315257194,0.650648648,4505.01,44604,17831,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4505.01,5053.00,5665.00,6212.00,7890.00,9560.00,11874.00,14489.00,16163.00,19499.00,24433.00,27865.00,30093.00,32318.00,34060.00,36735.00,40868.00,44604.00
国内生产总值:人均:四川:广安市,人民币,17456.25056,150837777.8,12281.60322,0.387399103,-1.393405556,0.703564788,3149.51,38520,13864,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3149.51,3486.00,3950.00,4800.00,6566.00,7483.00,9054.00,10862.00,12140.00,15588.00,20572.00,23410.00,25933.00,28489.00,31046.00,33130.00,36034.00,38520.00
国内生产总值:人均:四川:达州市,人民币,14994.41944,86288172.6,9289.142727,0.182301589,-1.590370576,0.619506661,3254.55,29627,13269,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3254.55,3550.00,4009.00,5720.00,6068.00,7052.00,8970.00,10580.00,11915.00,14623.00,18474.00,20685.00,22632.00,24411.00,24342.00,25921.00,28066.00,29627.00
